 1.15000000e-10  1.80000000e+00  1.15000000e-10  0.00000000e+00  1.15000000e-10  1.72675046e-03  1.15000000e-10  1.85693569e+00  1.15000000e-10  7.11938190e-06  1.15000000e-10  1.79999999e+00  1.15000000e-10  1.80000000e+00 
 1.25000000e-10  1.80000000e+00  1.25000000e-10  0.00000000e+00  1.25000000e-10  1.08212921e-03  1.25000000e-10  1.85839536e+00  1.25000000e-10 -7.72468742e-06  1.25000000e-10  1.79999999e+00  1.25000000e-10  1.80000000e+00 
 1.35000000e-10  1.80000000e+00  1.35000000e-10  0.00000000e+00  1.35000000e-10  8.74447308e-04  1.35000000e-10  1.83066825e+00  1.35000000e-10 -4.80433931e-05  1.35000000e-10  1.79999999e+00  1.35000000e-10  1.80000000e+00 
 1.45000000e-10  1.80000000e+00  1.45000000e-10  0.00000000e+00  1.45000000e-10  8.18238365e-04  1.45000000e-10  1.75623242e+00  1.45000000e-10 -1.04226587e-04  1.45000000e-10  1.79999999e+00  1.45000000e-10  1.80000000e+00 
 1.55000000e-10  1.80000000e+00  1.55000000e-10  0.00000000e+00  1.55000000e-10  9.05071114e-04  1.55000000e-10  1.62045330e+00  1.55000000e-10 -1.76216638e-04  1.55000000e-10  1.79999999e+00  1.55000000e-10  1.80000000e+00 
 1.65000000e-10  1.80000000e+00  1.65000000e-10  0.00000000e+00  1.65000000e-10  1.04605698e-03  1.65000000e-10  1.42723593e+00  1.65000000e-10 -2.45646660e-04  1.65000000e-10  1.79999999e+00  1.65000000e-10  1.80000000e+00 
 1.75000000e-10  1.80000000e+00  1.75000000e-10  0.00000000e+00  1.75000000e-10  1.15639349e-03  1.75000000e-10  1.18971762e+00  1.75000000e-10 -3.46061283e-04  1.75000000e-10  1.79999999e+00  1.75000000e-10  1.80000000e+00 
 1.85000000e-10  1.80000000e+00  1.85000000e-10  0.00000000e+00  1.85000000e-10  1.13662742e-03  1.85000000e-10  9.23869692e-01  1.85000000e-10 -5.60933300e-04  1.85000000e-10  1.79999999e+00  1.85000000e-10  1.80000000e+00 
 1.95000000e-10  1.80000000e+00  1.95000000e-10  0.00000000e+00  1.95000000e-10  9.99544508e-04  1.95000000e-10  6.44424630e-01  1.95000000e-10 -7.06285323e-04  1.95000000e-10  1.79999999e+00  1.95000000e-10  1.80000000e+00 
 2.05000000e-10  1.80000000e+00  2.05000000e-10  0.00000000e+00  2.05000000e-10  7.80662011e-04  2.05000000e-10  3.73658564e-01  2.05000000e-10 -5.44772368e-04  2.05000000e-10  1.79999999e+00  2.05000000e-10  1.80000000e+00 
