 1.05000000e-11  9.00000000e-04  1.05000000e-11  0.00000000e+00  1.05000000e-11  1.01946923e+00  1.05000000e-11  1.01946923e+00  1.05000000e-11  1.80000000e+00  1.05000000e-11  1.80000000e+00  1.05000000e-11  1.80000098e+00  1.05000000e-11  1.80000000e+00  1.05000000e-11  4.29616798e-07  1.05000000e-11  1.79999985e+00  1.05000000e-11  1.79999984e+00  1.05000000e-11  1.79999985e+00  1.05000000e-11  1.79999984e+00  1.05000000e-11  1.79999985e+00  1.05000000e-11  1.79999984e+00  1.05000000e-11  1.79999985e+00  1.05000000e-11  1.79999984e+00 
 1.15000000e-11  2.70000000e-03  1.15000000e-11  0.00000000e+00  1.15000000e-11  1.01946923e+00  1.15000000e-11  1.01946923e+00  1.15000000e-11  1.80000000e+00  1.15000000e-11  1.80000000e+00  1.15000000e-11  1.80000242e+00  1.15000000e-11  1.80000000e+00  1.15000000e-11  4.68580718e-07  1.15000000e-11  1.79999985e+00  1.15000000e-11  1.79999983e+00  1.15000000e-11  1.79999984e+00  1.15000000e-11  1.79999984e+00  1.15000000e-11  1.79999985e+00  1.15000000e-11  1.79999984e+00  1.15000000e-11  1.79999985e+00  1.15000000e-11  1.79999983e+00 
 1.35000000e-11  6.30000000e-03  1.35000000e-11  0.00000000e+00  1.35000000e-11  1.01946923e+00  1.35000000e-11  1.01946923e+00  1.35000000e-11  1.80000000e+00  1.35000000e-11  1.80000000e+00  1.35000000e-11  1.80000358e+00  1.35000000e-11  1.80000000e+00  1.35000000e-11  4.91737283e-07  1.35000000e-11  1.79999984e+00  1.35000000e-11  1.79999982e+00  1.35000000e-11  1.79999983e+00  1.35000000e-11  1.79999983e+00  1.35000000e-11  1.79999984e+00  1.35000000e-11  1.79999983e+00  1.35000000e-11  1.79999984e+00  1.35000000e-11  1.79999982e+00 
 1.50000000e-11  9.00000000e-03  1.50000000e-11  0.00000000e+00  1.50000000e-11  1.01946923e+00  1.50000000e-11  1.01946923e+00  1.50000000e-11  1.80000000e+00  1.50000000e-11  1.80000000e+00  1.50000000e-11  1.80000355e+00  1.50000000e-11  1.79999999e+00  1.50000000e-11  4.80699628e-07  1.50000000e-11  1.79999983e+00  1.50000000e-11  1.79999981e+00  1.50000000e-11  1.79999982e+00  1.50000000e-11  1.79999981e+00  1.50000000e-11  1.79999983e+00  1.50000000e-11  1.79999981e+00  1.50000000e-11  1.79999982e+00  1.50000000e-11  1.79999981e+00 
 1.54000000e-11  9.72000000e-03  1.54000000e-11  7.20000000e-04  1.54000000e-11  1.01946923e+00  1.54000000e-11  1.01946923e+00  1.54000000e-11  1.80000000e+00  1.54000000e-11  1.80000000e+00  1.54000000e-11  1.80000351e+00  1.54000000e-11  1.80000001e+00  1.54000000e-11  3.28379537e-06  1.54000000e-11  1.79999984e+00  1.54000000e-11  1.79999982e+00  1.54000000e-11  1.79999983e+00  1.54000000e-11  1.79999983e+00  1.54000000e-11  1.79999984e+00  1.54000000e-11  1.79999983e+00  1.54000000e-11  1.79999984e+00  1.54000000e-11  1.79999982e+00 
 1.62000000e-11  1.11600000e-02  1.62000000e-11  2.16000000e-03  1.62000000e-11  1.01946923e+00  1.62000000e-11  1.01946923e+00  1.62000000e-11  1.80000000e+00  1.62000000e-11  1.80000000e+00  1.62000000e-11  1.80000339e+00  1.62000000e-11  1.80000002e+00  1.62000000e-11  8.28178622e-06  1.62000000e-11  1.79999989e+00  1.62000000e-11  1.79999986e+00  1.62000000e-11  1.79999988e+00  1.62000000e-11  1.79999987e+00  1.62000000e-11  1.79999989e+00  1.62000000e-11  1.79999987e+00  1.62000000e-11  1.79999988e+00  1.62000000e-11  1.79999986e+00 
 1.78000000e-11  1.40400000e-02  1.78000000e-11  5.04000000e-03  1.78000000e-11  1.01946923e+00  1.78000000e-11  1.01946923e+00  1.78000000e-11  1.80000000e+00  1.78000000e-11  1.80000000e+00  1.78000000e-11  1.80000303e+00  1.78000000e-11  1.80000002e+00  1.78000000e-11  1.61404372e-05  1.78000000e-11  1.80000000e+00  1.78000000e-11  1.79999997e+00  1.78000000e-11  1.79999999e+00  1.78000000e-11  1.79999998e+00  1.78000000e-11  1.80000000e+00  1.78000000e-11  1.79999998e+00  1.78000000e-11  1.79999999e+00  1.78000000e-11  1.79999997e+00 
 2.10000000e-11  1.98000000e-02  2.10000000e-11  1.08000000e-02  2.10000000e-11  1.01946923e+00  2.10000000e-11  1.01946923e+00  2.10000000e-11  1.80000000e+00  2.10000000e-11  1.80000000e+00  2.10000000e-11  1.80000217e+00  2.10000000e-11  1.80000000e+00  2.10000000e-11  2.58510111e-05  2.10000000e-11  1.80000015e+00  2.10000000e-11  1.80000012e+00  2.10000000e-11  1.80000014e+00  2.10000000e-11  1.80000013e+00  2.10000000e-11  1.80000015e+00  2.10000000e-11  1.80000013e+00  2.10000000e-11  1.80000014e+00  2.10000000e-11  1.80000012e+00 
 2.60000000e-11  2.88000000e-02  2.60000000e-11  1.98000000e-02  2.60000000e-11  1.01946923e+00  2.60000000e-11  1.01946923e+00  2.60000000e-11  1.80000001e+00  2.60000000e-11  1.80000001e+00  2.60000000e-11  1.80000111e+00  2.60000000e-11  1.79999998e+00  2.60000000e-11  3.17728044e-05  2.60000000e-11  1.80000012e+00  2.60000000e-11  1.80000009e+00  2.60000000e-11  1.80000010e+00  2.60000000e-11  1.80000009e+00  2.60000000e-11  1.80000012e+00  2.60000000e-11  1.80000009e+00  2.60000000e-11  1.80000011e+00  2.60000000e-11  1.80000009e+00 
 3.10000000e-11  3.78000000e-02  3.10000000e-11  2.88000000e-02  3.10000000e-11  1.01946923e+00  3.10000000e-11  1.01946923e+00  3.10000000e-11  1.80000001e+00  3.10000000e-11  1.80000001e+00  3.10000000e-11  1.80000054e+00  3.10000000e-11  1.79999998e+00  3.10000000e-11  3.24026428e-05  3.10000000e-11  1.79999995e+00  3.10000000e-11  1.79999992e+00  3.10000000e-11  1.79999994e+00  3.10000000e-11  1.79999992e+00  3.10000000e-11  1.79999995e+00  3.10000000e-11  1.79999992e+00  3.10000000e-11  1.79999994e+00  3.10000000e-11  1.79999992e+00 
 3.60000000e-11  4.68000000e-02  3.60000000e-11  3.78000000e-02  3.60000000e-11  1.01946923e+00  3.60000000e-11  1.01946923e+00  3.60000000e-11  1.80000000e+00  3.60000000e-11  1.80000000e+00  3.60000000e-11  1.80000028e+00  3.60000000e-11  1.79999999e+00  3.60000000e-11  3.11897977e-05  3.60000000e-11  1.79999980e+00  3.60000000e-11  1.79999977e+00  3.60000000e-11  1.79999979e+00  3.60000000e-11  1.79999977e+00  3.60000000e-11  1.79999980e+00  3.60000000e-11  1.79999977e+00  3.60000000e-11  1.79999979e+00  3.60000000e-11  1.79999977e+00 
 4.10000000e-11  5.58000000e-02  4.10000000e-11  4.68000000e-02  4.10000000e-11  1.01946923e+00  4.10000000e-11  1.01946923e+00  4.10000000e-11  1.80000000e+00  4.10000000e-11  1.80000000e+00  4.10000000e-11  1.80000014e+00  4.10000000e-11  1.79999999e+00  4.10000000e-11  2.94197894e-05  4.10000000e-11  1.79999968e+00  4.10000000e-11  1.79999965e+00  4.10000000e-11  1.79999967e+00  4.10000000e-11  1.79999965e+00  4.10000000e-11  1.79999968e+00  4.10000000e-11  1.79999965e+00  4.10000000e-11  1.79999967e+00  4.10000000e-11  1.79999965e+00 
 4.60000000e-11  6.48000000e-02  4.60000000e-11  5.58000000e-02  4.60000000e-11  1.01946923e+00  4.60000000e-11  1.01946923e+00  4.60000000e-11  1.79999999e+00  4.60000000e-11  1.79999999e+00  4.60000000e-11  1.80000006e+00  4.60000000e-11  1.79999999e+00  4.60000000e-11  2.75367396e-05  4.60000000e-11  1.79999960e+00  4.60000000e-11  1.79999956e+00  4.60000000e-11  1.79999958e+00  4.60000000e-11  1.79999956e+00  4.60000000e-11  1.79999960e+00  4.60000000e-11  1.79999956e+00  4.60000000e-11  1.79999958e+00  4.60000000e-11  1.79999956e+00 
 5.10000000e-11  7.38000000e-02  5.10000000e-11  6.48000000e-02  5.10000000e-11  1.01946923e+00  5.10000000e-11  1.01946923e+00  5.10000000e-11  1.79999999e+00  5.10000000e-11  1.79999999e+00  5.10000000e-11  1.80000001e+00  5.10000000e-11  1.79999999e+00  5.10000000e-11  2.57228594e-05  5.10000000e-11  1.79999954e+00  5.10000000e-11  1.79999950e+00  5.10000000e-11  1.79999952e+00  5.10000000e-11  1.79999951e+00  5.10000000e-11  1.79999954e+00  5.10000000e-11  1.79999951e+00  5.10000000e-11  1.79999953e+00  5.10000000e-11  1.79999950e+00 
 5.60000000e-11  8.28000000e-02  5.60000000e-11  7.38000000e-02  5.60000000e-11  1.01946923e+00  5.60000000e-11  1.01946923e+00  5.60000000e-11  1.79999999e+00  5.60000000e-11  1.79999999e+00  5.60000000e-11  1.79999998e+00  5.60000000e-11  1.79999999e+00  5.60000000e-11  2.40164788e-05  5.60000000e-11  1.79999950e+00  5.60000000e-11  1.79999946e+00  5.60000000e-11  1.79999949e+00  5.60000000e-11  1.79999947e+00  5.60000000e-11  1.79999950e+00  5.60000000e-11  1.79999947e+00  5.60000000e-11  1.79999949e+00  5.60000000e-11  1.79999946e+00 
 6.10000000e-11  9.18000000e-02  6.10000000e-11  8.28000000e-02  6.10000000e-11  1.01946922e+00  6.10000000e-11  1.01946922e+00  6.10000000e-11  1.79999999e+00  6.10000000e-11  1.79999999e+00  6.10000000e-11  1.79999995e+00  6.10000000e-11  1.79999999e+00  6.10000000e-11  2.24470429e-05  6.10000000e-11  1.79999949e+00  6.10000000e-11  1.79999944e+00  6.10000000e-11  1.79999947e+00  6.10000000e-11  1.79999945e+00  6.10000000e-11  1.79999949e+00  6.10000000e-11  1.79999945e+00  6.10000000e-11  1.79999947e+00  6.10000000e-11  1.79999944e+00 
 6.60000000e-11  1.00800000e-01  6.60000000e-11  9.18000000e-02  6.60000000e-11  1.01946922e+00  6.60000000e-11  1.01946922e+00  6.60000000e-11  1.79999999e+00  6.60000000e-11  1.79999999e+00  6.60000000e-11  1.79999994e+00  6.60000000e-11  1.79999999e+00  6.60000000e-11  2.09961099e-05  6.60000000e-11  1.79999948e+00  6.60000000e-11  1.79999944e+00  6.60000000e-11  1.79999946e+00  6.60000000e-11  1.79999944e+00  6.60000000e-11  1.79999948e+00  6.60000000e-11  1.79999944e+00  6.60000000e-11  1.79999946e+00  6.60000000e-11  1.79999944e+00 
 7.10000000e-11  1.09800000e-01  7.10000000e-11  1.00800000e-01  7.10000000e-11  1.01946922e+00  7.10000000e-11  1.01946922e+00  7.10000000e-11  1.79999999e+00  7.10000000e-11  1.79999999e+00  7.10000000e-11  1.79999992e+00  7.10000000e-11  1.79999999e+00  7.10000000e-11  1.96733876e-05  7.10000000e-11  1.79999948e+00  7.10000000e-11  1.79999943e+00  7.10000000e-11  1.79999946e+00  7.10000000e-11  1.79999944e+00  7.10000000e-11  1.79999948e+00  7.10000000e-11  1.79999944e+00  7.10000000e-11  1.79999946e+00  7.10000000e-11  1.79999943e+00 
 7.60000000e-11  1.18800000e-01  7.60000000e-11  1.09800000e-01  7.60000000e-11  1.01946922e+00  7.60000000e-11  1.01946922e+00  7.60000000e-11  1.79999999e+00  7.60000000e-11  1.79999999e+00  7.60000000e-11  1.79999991e+00  7.60000000e-11  1.80000000e+00  7.60000000e-11  1.84547847e-05  7.60000000e-11  1.79999948e+00  7.60000000e-11  1.79999944e+00  7.60000000e-11  1.79999946e+00  7.60000000e-11  1.79999945e+00  7.60000000e-11  1.79999948e+00  7.60000000e-11  1.79999945e+00  7.60000000e-11  1.79999947e+00  7.60000000e-11  1.79999944e+00 
 8.10000000e-11  1.27800000e-01  8.10000000e-11  1.18800000e-01  8.10000000e-11  1.01946923e+00  8.10000000e-11  1.01946923e+00  8.10000000e-11  1.79999999e+00  8.10000000e-11  1.79999999e+00  8.10000000e-11  1.79999990e+00  8.10000000e-11  1.80000000e+00  8.10000000e-11  1.73478221e-05  8.10000000e-11  1.79999949e+00  8.10000000e-11  1.79999945e+00  8.10000000e-11  1.79999947e+00  8.10000000e-11  1.79999945e+00  8.10000000e-11  1.79999949e+00  8.10000000e-11  1.79999945e+00  8.10000000e-11  1.79999947e+00  8.10000000e-11  1.79999945e+00 
 8.60000000e-11  1.36800000e-01  8.60000000e-11  1.27800000e-01  8.60000000e-11  1.01946923e+00  8.60000000e-11  1.01946923e+00  8.60000000e-11  1.79999999e+00  8.60000000e-11  1.79999999e+00  8.60000000e-11  1.79999989e+00  8.60000000e-11  1.80000000e+00  8.60000000e-11  1.63283955e-05  8.60000000e-11  1.79999950e+00  8.60000000e-11  1.79999946e+00  8.60000000e-11  1.79999948e+00  8.60000000e-11  1.79999946e+00  8.60000000e-11  1.79999950e+00  8.60000000e-11  1.79999946e+00  8.60000000e-11  1.79999948e+00  8.60000000e-11  1.79999946e+00 
 9.10000000e-11  1.45800000e-01  9.10000000e-11  1.36800000e-01  9.10000000e-11  1.01946923e+00  9.10000000e-11  1.01946923e+00  9.10000000e-11  1.80000000e+00  9.10000000e-11  1.80000000e+00  9.10000000e-11  1.79999989e+00  9.10000000e-11  1.79999999e+00  9.10000000e-11  1.54045550e-05  9.10000000e-11  1.79999951e+00  9.10000000e-11  1.79999947e+00  9.10000000e-11  1.79999949e+00  9.10000000e-11  1.79999947e+00  9.10000000e-11  1.79999951e+00  9.10000000e-11  1.79999947e+00  9.10000000e-11  1.79999950e+00  9.10000000e-11  1.79999947e+00 
 9.60000000e-11  1.54800000e-01  9.60000000e-11  1.45800000e-01  9.60000000e-11  1.01946923e+00  9.60000000e-11  1.01946923e+00  9.60000000e-11  1.80000000e+00  9.60000000e-11  1.80000000e+00  9.60000000e-11  1.79999988e+00  9.60000000e-11  1.79999999e+00  9.60000000e-11  1.45542787e-05  9.60000000e-11  1.79999952e+00  9.60000000e-11  1.79999948e+00  9.60000000e-11  1.79999950e+00  9.60000000e-11  1.79999949e+00  9.60000000e-11  1.79999952e+00  9.60000000e-11  1.79999949e+00  9.60000000e-11  1.79999951e+00  9.60000000e-11  1.79999948e+00 
 1.01000000e-10  1.63800000e-01  1.01000000e-10  1.54800000e-01  1.01000000e-10  1.01946923e+00  1.01000000e-10  1.01946923e+00  1.01000000e-10  1.80000000e+00  1.01000000e-10  1.80000000e+00  1.01000000e-10  1.79999988e+00  1.01000000e-10  1.79999999e+00  1.01000000e-10  1.37864071e-05  1.01000000e-10  1.79999953e+00  1.01000000e-10  1.79999949e+00  1.01000000e-10  1.79999951e+00  1.01000000e-10  1.79999950e+00  1.01000000e-10  1.79999953e+00  1.01000000e-10  1.79999950e+00  1.01000000e-10  1.79999952e+00  1.01000000e-10  1.79999949e+00 
 1.06000000e-10  1.72800000e-01  1.06000000e-10  1.63800000e-01  1.06000000e-10  1.01946923e+00  1.06000000e-10  1.01946923e+00  1.06000000e-10  1.80000000e+00  1.06000000e-10  1.80000000e+00  1.06000000e-10  1.79999988e+00  1.06000000e-10  1.79999999e+00  1.06000000e-10  1.30802760e-05  1.06000000e-10  1.79999954e+00  1.06000000e-10  1.79999950e+00  1.06000000e-10  1.79999952e+00  1.06000000e-10  1.79999951e+00  1.06000000e-10  1.79999954e+00  1.06000000e-10  1.79999951e+00  1.06000000e-10  1.79999953e+00  1.06000000e-10  1.79999950e+00 
 1.11000000e-10  1.81800000e-01  1.11000000e-10  1.72800000e-01  1.11000000e-10  1.01946923e+00  1.11000000e-10  1.01946923e+00  1.11000000e-10  1.80000000e+00  1.11000000e-10  1.80000000e+00  1.11000000e-10  1.79999988e+00  1.11000000e-10  1.79999999e+00  1.11000000e-10  1.24454260e-05  1.11000000e-10  1.79999955e+00  1.11000000e-10  1.79999951e+00  1.11000000e-10  1.79999953e+00  1.11000000e-10  1.79999952e+00  1.11000000e-10  1.79999955e+00  1.11000000e-10  1.79999952e+00  1.11000000e-10  1.79999954e+00  1.11000000e-10  1.79999951e+00 
 1.16000000e-10  1.90800000e-01  1.16000000e-10  1.81800000e-01  1.16000000e-10  1.01946923e+00  1.16000000e-10  1.01946923e+00  1.16000000e-10  1.80000000e+00  1.16000000e-10  1.80000000e+00  1.16000000e-10  1.79999988e+00  1.16000000e-10  1.79999999e+00  1.16000000e-10  1.18623970e-05  1.16000000e-10  1.79999956e+00  1.16000000e-10  1.79999952e+00  1.16000000e-10  1.79999954e+00  1.16000000e-10  1.79999952e+00  1.16000000e-10  1.79999956e+00  1.16000000e-10  1.79999952e+00  1.16000000e-10  1.79999955e+00  1.16000000e-10  1.79999952e+00 
 1.21000000e-10  1.99800000e-01  1.21000000e-10  1.90800000e-01  1.21000000e-10  1.01946924e+00  1.21000000e-10  1.01946924e+00  1.21000000e-10  1.80000000e+00  1.21000000e-10  1.80000000e+00  1.21000000e-10  1.79999988e+00  1.21000000e-10  1.79999999e+00  1.21000000e-10  1.13412868e-05  1.21000000e-10  1.79999957e+00  1.21000000e-10  1.79999953e+00  1.21000000e-10  1.79999955e+00  1.21000000e-10  1.79999953e+00  1.21000000e-10  1.79999957e+00  1.21000000e-10  1.79999953e+00  1.21000000e-10  1.79999955e+00  1.21000000e-10  1.79999953e+00 
 1.26000000e-10  2.08800000e-01  1.26000000e-10  1.99800000e-01  1.26000000e-10  1.01946924e+00  1.26000000e-10  1.01946924e+00  1.26000000e-10  1.80000000e+00  1.26000000e-10  1.80000000e+00  1.26000000e-10  1.79999988e+00  1.26000000e-10  1.79999999e+00  1.26000000e-10  1.08636875e-05  1.26000000e-10  1.79999958e+00  1.26000000e-10  1.79999953e+00  1.26000000e-10  1.79999956e+00  1.26000000e-10  1.79999954e+00  1.26000000e-10  1.79999958e+00  1.26000000e-10  1.79999954e+00  1.26000000e-10  1.79999956e+00  1.26000000e-10  1.79999953e+00 
 1.31000000e-10  2.17800000e-01  1.31000000e-10  2.08800000e-01  1.31000000e-10  1.01946924e+00  1.31000000e-10  1.01946924e+00  1.31000000e-10  1.80000000e+00  1.31000000e-10  1.80000000e+00  1.31000000e-10  1.79999988e+00  1.31000000e-10  1.79999999e+00  1.31000000e-10  1.04401275e-05  1.31000000e-10  1.79999958e+00  1.31000000e-10  1.79999954e+00  1.31000000e-10  1.79999956e+00  1.31000000e-10  1.79999955e+00  1.31000000e-10  1.79999958e+00  1.31000000e-10  1.79999955e+00  1.31000000e-10  1.79999957e+00  1.31000000e-10  1.79999954e+00 
 1.36000000e-10  2.26800000e-01  1.36000000e-10  2.17800000e-01  1.36000000e-10  1.01946924e+00  1.36000000e-10  1.01946924e+00  1.36000000e-10  1.80000000e+00  1.36000000e-10  1.80000000e+00  1.36000000e-10  1.79999988e+00  1.36000000e-10  1.79999999e+00  1.36000000e-10  1.00531212e-05  1.36000000e-10  1.79999959e+00  1.36000000e-10  1.79999955e+00  1.36000000e-10  1.79999957e+00  1.36000000e-10  1.79999955e+00  1.36000000e-10  1.79999959e+00  1.36000000e-10  1.79999955e+00  1.36000000e-10  1.79999957e+00  1.36000000e-10  1.79999955e+00 
 1.41000000e-10  2.35800000e-01  1.41000000e-10  2.26800000e-01  1.41000000e-10  1.01946924e+00  1.41000000e-10  1.01946924e+00  1.41000000e-10  1.80000000e+00  1.41000000e-10  1.80000000e+00  1.41000000e-10  1.79999989e+00  1.41000000e-10  1.79999999e+00  1.41000000e-10  9.71352202e-06  1.41000000e-10  1.79999959e+00  1.41000000e-10  1.79999955e+00  1.41000000e-10  1.79999957e+00  1.41000000e-10  1.79999956e+00  1.41000000e-10  1.79999959e+00  1.41000000e-10  1.79999956e+00  1.41000000e-10  1.79999958e+00  1.41000000e-10  1.79999955e+00 
 1.46000000e-10  2.44800000e-01  1.46000000e-10  2.35800000e-01  1.46000000e-10  1.01946924e+00  1.46000000e-10  1.01946924e+00  1.46000000e-10  1.80000000e+00  1.46000000e-10  1.80000000e+00  1.46000000e-10  1.79999989e+00  1.46000000e-10  1.79999999e+00  1.46000000e-10  9.40465772e-06  1.46000000e-10  1.79999960e+00  1.46000000e-10  1.79999955e+00  1.46000000e-10  1.79999958e+00  1.46000000e-10  1.79999956e+00  1.46000000e-10  1.79999960e+00  1.46000000e-10  1.79999956e+00  1.46000000e-10  1.79999958e+00  1.46000000e-10  1.79999955e+00 
 1.51000000e-10  2.53800000e-01  1.51000000e-10  2.44800000e-01  1.51000000e-10  1.01946924e+00  1.51000000e-10  1.01946924e+00  1.51000000e-10  1.80000000e+00  1.51000000e-10  1.80000000e+00  1.51000000e-10  1.79999989e+00  1.51000000e-10  1.79999999e+00  1.51000000e-10  9.13762054e-06  1.51000000e-10  1.79999960e+00  1.51000000e-10  1.79999956e+00  1.51000000e-10  1.79999958e+00  1.51000000e-10  1.79999956e+00  1.51000000e-10  1.79999960e+00  1.51000000e-10  1.79999956e+00  1.51000000e-10  1.79999959e+00  1.51000000e-10  1.79999956e+00 
 1.56000000e-10  2.62800000e-01  1.56000000e-10  2.53800000e-01  1.56000000e-10  1.01946924e+00  1.56000000e-10  1.01946924e+00  1.56000000e-10  1.80000000e+00  1.56000000e-10  1.80000000e+00  1.56000000e-10  1.79999990e+00  1.56000000e-10  1.79999999e+00  1.56000000e-10  8.89645974e-06  1.56000000e-10  1.79999960e+00  1.56000000e-10  1.79999956e+00  1.56000000e-10  1.79999958e+00  1.56000000e-10  1.79999957e+00  1.56000000e-10  1.79999960e+00  1.56000000e-10  1.79999957e+00  1.56000000e-10  1.79999959e+00  1.56000000e-10  1.79999956e+00 
