 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.01946923e+00  0.00000000e+00  1.01946923e+00  0.00000000e+00  1.01946923e+00  0.00000000e+00  1.01946923e+00  0.00000000e+00  1.79999999e+00  0.00000000e+00  1.79999999e+00  0.00000000e+00  4.00070274e-07  0.00000000e+00  1.79999999e+00  0.00000000e+00  7.42472083e-01  0.00000000e+00  7.42471810e-01  0.00000000e+00  7.42471973e-01  0.00000000e+00  7.42471812e-01  0.00000000e+00  7.42472126e-01  0.00000000e+00  7.42471853e-01  0.00000000e+00  7.42472017e-01  0.00000000e+00  7.42471851e-01  0.00000000e+00  7.42475132e-01  0.00000000e+00  7.42475176e-01  0.00000000e+00  7.42475132e-01  0.00000000e+00  7.42475176e-01  0.00000000e+00  7.42475134e-01  0.00000000e+00  7.42475174e-01  0.00000000e+00  7.42475134e-01  0.00000000e+00  7.42475174e-01 
 1.00000000e-13  0.00000000e+00  1.00000000e-13  0.00000000e+00  1.00000000e-13  1.01946923e+00  1.00000000e-13  1.01946923e+00  1.00000000e-13  1.01946923e+00  1.00000000e-13  1.01946923e+00  1.00000000e-13  1.79999999e+00  1.00000000e-13  1.79999999e+00  1.00000000e-13  4.00070271e-07  1.00000000e-13  1.79999999e+00  1.00000000e-13  7.42472083e-01  1.00000000e-13  7.42471810e-01  1.00000000e-13  7.42471973e-01  1.00000000e-13  7.42471812e-01  1.00000000e-13  7.42472126e-01  1.00000000e-13  7.42471853e-01  1.00000000e-13  7.42472017e-01  1.00000000e-13  7.42471851e-01  1.00000000e-13  7.42475132e-01  1.00000000e-13  7.42475176e-01  1.00000000e-13  7.42475132e-01  1.00000000e-13  7.42475176e-01  1.00000000e-13  7.42475134e-01  1.00000000e-13  7.42475174e-01  1.00000000e-13  7.42475134e-01  1.00000000e-13  7.42475174e-01 
 2.00000000e-13  0.00000000e+00  2.00000000e-13  0.00000000e+00  2.00000000e-13  1.01946923e+00  2.00000000e-13  1.01946923e+00  2.00000000e-13  1.01946923e+00  2.00000000e-13  1.01946923e+00  2.00000000e-13  1.79999999e+00  2.00000000e-13  1.79999999e+00  2.00000000e-13  4.00070269e-07  2.00000000e-13  1.79999999e+00  2.00000000e-13  7.42472083e-01  2.00000000e-13  7.42471810e-01  2.00000000e-13  7.42471973e-01  2.00000000e-13  7.42471812e-01  2.00000000e-13  7.42472126e-01  2.00000000e-13  7.42471853e-01  2.00000000e-13  7.42472017e-01  2.00000000e-13  7.42471851e-01  2.00000000e-13  7.42475132e-01  2.00000000e-13  7.42475176e-01  2.00000000e-13  7.42475132e-01  2.00000000e-13  7.42475176e-01  2.00000000e-13  7.42475134e-01  2.00000000e-13  7.42475174e-01  2.00000000e-13  7.42475134e-01  2.00000000e-13  7.42475174e-01 
 4.00000000e-13  0.00000000e+00  4.00000000e-13  0.00000000e+00  4.00000000e-13  1.01946923e+00  4.00000000e-13  1.01946923e+00  4.00000000e-13  1.01946923e+00  4.00000000e-13  1.01946923e+00  4.00000000e-13  1.79999999e+00  4.00000000e-13  1.79999999e+00  4.00000000e-13  4.00070265e-07  4.00000000e-13  1.79999999e+00  4.00000000e-13  7.42472083e-01  4.00000000e-13  7.42471810e-01  4.00000000e-13  7.42471973e-01  4.00000000e-13  7.42471812e-01  4.00000000e-13  7.42472126e-01  4.00000000e-13  7.42471853e-01  4.00000000e-13  7.42472017e-01  4.00000000e-13  7.42471851e-01  4.00000000e-13  7.42475132e-01  4.00000000e-13  7.42475176e-01  4.00000000e-13  7.42475132e-01  4.00000000e-13  7.42475176e-01  4.00000000e-13  7.42475134e-01  4.00000000e-13  7.42475174e-01  4.00000000e-13  7.42475134e-01  4.00000000e-13  7.42475174e-01 
 8.00000000e-13  0.00000000e+00  8.00000000e-13  0.00000000e+00  8.00000000e-13  1.01946923e+00  8.00000000e-13  1.01946923e+00  8.00000000e-13  1.01946923e+00  8.00000000e-13  1.01946923e+00  8.00000000e-13  1.79999999e+00  8.00000000e-13  1.79999999e+00  8.00000000e-13  4.00070259e-07  8.00000000e-13  1.79999999e+00  8.00000000e-13  7.42472083e-01  8.00000000e-13  7.42471810e-01  8.00000000e-13  7.42471973e-01  8.00000000e-13  7.42471812e-01  8.00000000e-13  7.42472126e-01  8.00000000e-13  7.42471853e-01  8.00000000e-13  7.42472017e-01  8.00000000e-13  7.42471851e-01  8.00000000e-13  7.42475132e-01  8.00000000e-13  7.42475176e-01  8.00000000e-13  7.42475132e-01  8.00000000e-13  7.42475176e-01  8.00000000e-13  7.42475134e-01  8.00000000e-13  7.42475174e-01  8.00000000e-13  7.42475134e-01  8.00000000e-13  7.42475174e-01 
 1.60000000e-12  0.00000000e+00  1.60000000e-12  0.00000000e+00  1.60000000e-12  1.01946923e+00  1.60000000e-12  1.01946923e+00  1.60000000e-12  1.01946923e+00  1.60000000e-12  1.01946923e+00  1.60000000e-12  1.79999999e+00  1.60000000e-12  1.79999999e+00  1.60000000e-12  4.00070247e-07  1.60000000e-12  1.79999999e+00  1.60000000e-12  7.42472083e-01  1.60000000e-12  7.42471810e-01  1.60000000e-12  7.42471973e-01  1.60000000e-12  7.42471812e-01  1.60000000e-12  7.42472126e-01  1.60000000e-12  7.42471853e-01  1.60000000e-12  7.42472017e-01  1.60000000e-12  7.42471851e-01  1.60000000e-12  7.42475132e-01  1.60000000e-12  7.42475176e-01  1.60000000e-12  7.42475132e-01  1.60000000e-12  7.42475176e-01  1.60000000e-12  7.42475134e-01  1.60000000e-12  7.42475174e-01  1.60000000e-12  7.42475134e-01  1.60000000e-12  7.42475174e-01 
 3.20000000e-12  0.00000000e+00  3.20000000e-12  0.00000000e+00  3.20000000e-12  1.01946923e+00  3.20000000e-12  1.01946923e+00  3.20000000e-12  1.01946923e+00  3.20000000e-12  1.01946923e+00  3.20000000e-12  1.79999999e+00  3.20000000e-12  1.79999999e+00  3.20000000e-12  4.00070230e-07  3.20000000e-12  1.79999999e+00  3.20000000e-12  7.42472083e-01  3.20000000e-12  7.42471810e-01  3.20000000e-12  7.42471973e-01  3.20000000e-12  7.42471812e-01  3.20000000e-12  7.42472126e-01  3.20000000e-12  7.42471853e-01  3.20000000e-12  7.42472017e-01  3.20000000e-12  7.42471851e-01  3.20000000e-12  7.42475132e-01  3.20000000e-12  7.42475176e-01  3.20000000e-12  7.42475132e-01  3.20000000e-12  7.42475176e-01  3.20000000e-12  7.42475134e-01  3.20000000e-12  7.42475174e-01  3.20000000e-12  7.42475134e-01  3.20000000e-12  7.42475174e-01 
 6.40000000e-12  0.00000000e+00  6.40000000e-12  0.00000000e+00  6.40000000e-12  1.01946923e+00  6.40000000e-12  1.01946923e+00  6.40000000e-12  1.01946923e+00  6.40000000e-12  1.01946923e+00  6.40000000e-12  1.79999999e+00  6.40000000e-12  1.79999999e+00  6.40000000e-12  4.00070211e-07  6.40000000e-12  1.79999999e+00  6.40000000e-12  7.42472083e-01  6.40000000e-12  7.42471810e-01  6.40000000e-12  7.42471973e-01  6.40000000e-12  7.42471812e-01  6.40000000e-12  7.42472126e-01  6.40000000e-12  7.42471853e-01  6.40000000e-12  7.42472017e-01  6.40000000e-12  7.42471851e-01  6.40000000e-12  7.42475132e-01  6.40000000e-12  7.42475176e-01  6.40000000e-12  7.42475132e-01  6.40000000e-12  7.42475176e-01  6.40000000e-12  7.42475134e-01  6.40000000e-12  7.42475174e-01  6.40000000e-12  7.42475134e-01  6.40000000e-12  7.42475174e-01 
 1.00000000e-11  0.00000000e+00  1.00000000e-11  0.00000000e+00  1.00000000e-11  1.01946923e+00  1.00000000e-11  1.01946923e+00  1.00000000e-11  1.01946923e+00  1.00000000e-11  1.01946923e+00  1.00000000e-11  1.79999999e+00  1.00000000e-11  1.79999999e+00  1.00000000e-11  4.00070204e-07  1.00000000e-11  1.79999999e+00  1.00000000e-11  7.42472083e-01  1.00000000e-11  7.42471810e-01  1.00000000e-11  7.42471973e-01  1.00000000e-11  7.42471812e-01  1.00000000e-11  7.42472126e-01  1.00000000e-11  7.42471853e-01  1.00000000e-11  7.42472017e-01  1.00000000e-11  7.42471851e-01  1.00000000e-11  7.42475132e-01  1.00000000e-11  7.42475176e-01  1.00000000e-11  7.42475132e-01  1.00000000e-11  7.42475176e-01  1.00000000e-11  7.42475134e-01  1.00000000e-11  7.42475174e-01  1.00000000e-11  7.42475134e-01  1.00000000e-11  7.42475174e-01 
 1.05000000e-11  9.00000000e-04  1.05000000e-11  0.00000000e+00  1.05000000e-11  1.01946923e+00  1.05000000e-11  1.01946923e+00  1.05000000e-11  1.01946923e+00  1.05000000e-11  1.01946923e+00  1.05000000e-11  1.80000098e+00  1.05000000e-11  1.80000000e+00  1.05000000e-11  4.29802105e-07  1.05000000e-11  1.79999999e+00  1.05000000e-11  7.42472154e-01  1.05000000e-11  7.42471898e-01  1.05000000e-11  7.42472044e-01  1.05000000e-11  7.42471900e-01  1.05000000e-11  7.42472171e-01  1.05000000e-11  7.42471911e-01  1.05000000e-11  7.42472061e-01  1.05000000e-11  7.42471909e-01  1.05000000e-11  7.42475133e-01  1.05000000e-11  7.42475176e-01  1.05000000e-11  7.42475133e-01  1.05000000e-11  7.42475176e-01  1.05000000e-11  7.42475135e-01  1.05000000e-11  7.42475174e-01  1.05000000e-11  7.42475135e-01  1.05000000e-11  7.42475174e-01 
