 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80092133e+00  0.00000000e+00 -2.75033391e-05  0.00000000e+00  2.55308627e-01  0.00000000e+00 -1.02947855e-05  0.00000000e+00 -5.09981815e-04  0.00000000e+00 -2.86885754e-04  0.00000000e+00  1.79996769e+00 
 2.00000000e-12  0.00000000e+00  2.00000000e-12  1.80081387e+00  2.00000000e-12 -1.63752107e-05  2.00000000e-12  2.55305752e-01  2.00000000e-12 -2.25965503e-06  2.00000000e-12 -4.20152103e-04  2.00000000e-12 -2.04478308e-04  2.00000000e-12  1.79997733e+00 
 4.00000000e-12  0.00000000e+00  4.00000000e-12  1.80071563e+00  4.00000000e-12 -1.05381219e-05  4.00000000e-12  2.55302699e-01  4.00000000e-12 -4.89628743e-07  4.00000000e-12 -3.45987785e-04  4.00000000e-12 -1.46000577e-04  4.00000000e-12  1.79998338e+00 
 8.00000000e-12  0.00000000e+00  8.00000000e-12  1.80053919e+00  8.00000000e-12 -4.27690448e-06  8.00000000e-12  2.55296849e-01  8.00000000e-12  9.68624301e-08  8.00000000e-12 -2.23483116e-04  8.00000000e-12 -6.25217915e-05  8.00000000e-12  1.79999221e+00 
 1.60000000e-11  0.00000000e+00  1.60000000e-11  1.80029469e+00  1.60000000e-11 -3.81180595e-06  1.60000000e-11  2.55287993e-01  1.60000000e-11 -5.69649313e-07  1.60000000e-11 -8.86776056e-05  1.60000000e-11 -6.60952851e-06  1.60000000e-11  1.80000149e+00 
 3.20000000e-11  0.00000000e+00  3.20000000e-11  1.80007423e+00  3.20000000e-11 -2.77002275e-06  3.20000000e-11  2.55279388e-01  3.20000000e-11 -9.38186714e-08  3.20000000e-11 -7.40671221e-06  3.20000000e-11  1.62697948e-06  3.20000000e-11  1.80000906e+00 
 6.40000000e-11  0.00000000e+00  6.40000000e-11  1.79999365e+00  6.40000000e-11 -1.21279698e-07  6.40000000e-11  2.55275212e-01  6.40000000e-11 -3.59603137e-07  6.40000000e-11  1.05539975e-06  6.40000000e-11 -1.45896013e-06  6.40000000e-11  1.80000745e+00 
 1.28000000e-10  0.00000000e+00  1.28000000e-10  1.80000233e+00  1.28000000e-10 -3.03990808e-08  1.28000000e-10  2.55274543e-01  1.28000000e-10  1.44522090e-07  1.28000000e-10 -5.97346209e-07  1.28000000e-10  6.71087744e-07  1.28000000e-10  1.80000042e+00 
 2.56000000e-10  0.00000000e+00  2.56000000e-10  1.79999822e+00  2.56000000e-10  2.56937981e-07  2.56000000e-10  2.55273890e-01  2.56000000e-10 -9.74362076e-08  2.56000000e-10  4.61671788e-07  2.56000000e-10 -3.53100850e-07  2.56000000e-10  1.79999969e+00 
 4.56000000e-10  0.00000000e+00  4.56000000e-10  1.80000107e+00  4.56000000e-10 -5.35664904e-08  4.56000000e-10  2.55273130e-01  4.56000000e-10  2.75625153e-07  4.56000000e-10 -2.80053277e-07  4.56000000e-10  8.25652226e-07  4.56000000e-10  1.80000022e+00 
 6.56000000e-10  0.00000000e+00  6.56000000e-10  1.79999889e+00  6.56000000e-10  2.55867756e-07  6.56000000e-10  2.55272188e-01  6.56000000e-10 -6.66691435e-08  6.56000000e-10  3.37096463e-07  6.56000000e-10 -1.90462724e-07  6.56000000e-10  1.79999980e+00 
 8.56000000e-10  0.00000000e+00  8.56000000e-10  1.80000055e+00  8.56000000e-10 -4.54738688e-08  8.56000000e-10  2.55271388e-01  8.56000000e-10  2.69637638e-07  8.56000000e-10 -1.66793150e-07  8.56000000e-10  7.27792784e-07  8.56000000e-10  1.80000014e+00 
 1.05600000e-09  0.00000000e+00  1.05600000e-09  1.79999930e+00  1.05600000e-09  2.43908810e-07  1.05600000e-09  2.55270456e-01  1.05600000e-09 -6.16100522e-08  1.05600000e-09  2.43965082e-07  1.05600000e-09 -1.03698912e-07  1.05600000e-09  1.79999986e+00 
 1.25600000e-09  0.00000000e+00  1.25600000e-09  1.80000025e+00  1.25600000e-09 -3.22107023e-08  1.25600000e-09  2.55269625e-01  1.25600000e-09  2.64617026e-07  1.25600000e-09 -9.15098928e-08  1.25600000e-09  6.48882171e-07  1.25600000e-09  1.80000010e+00 
 1.45600000e-09  0.00000000e+00  1.45600000e-09  1.79999953e+00  1.45600000e-09  2.29693189e-07  1.45600000e-09  2.55268701e-01  1.45600000e-09 -5.66916185e-08  1.45600000e-09  1.82042999e-07  1.45600000e-09 -3.26903412e-08  1.45600000e-09  1.79999989e+00 
 1.65600000e-09  0.00000000e+00  1.65600000e-09  1.80000008e+00  1.65600000e-09 -1.82124584e-08  1.65600000e-09  2.55267850e-01  1.65600000e-09  2.59716432e-07  1.65600000e-09 -4.12868223e-08  1.65600000e-09  5.84328065e-07  1.65600000e-09  1.80000007e+00 
 1.85600000e-09  0.00000000e+00  1.85600000e-09  1.79999967e+00  1.85600000e-09  2.15795464e-07  1.85600000e-09  2.55266934e-01  1.85600000e-09 -5.18921346e-08  1.85600000e-09  1.40582432e-07  1.85600000e-09  2.52815960e-08  1.85600000e-09  1.79999991e+00 
 2.05600000e-09  0.00000000e+00  2.05600000e-09  1.79999999e+00  2.05600000e-09 -4.96837093e-09  2.05600000e-09  2.55266072e-01  2.05600000e-09  2.54939650e-07  2.05600000e-09 -7.54862013e-09  2.05600000e-09  5.31830357e-07  2.05600000e-09  1.80000006e+00 
 2.25600000e-09  0.00000000e+00  2.25600000e-09  1.79999975e+00  2.25600000e-09  2.03003531e-07  2.25600000e-09  2.55265163e-01  2.25600000e-09 -4.72134757e-08  2.25600000e-09  1.12642902e-07  2.25600000e-09  7.23808103e-08  2.25600000e-09  1.79999992e+00 
 2.45600000e-09  0.00000000e+00  2.45600000e-09  1.79999993e+00  2.45600000e-09  7.09267956e-09  2.45600000e-09  2.55264296e-01  2.45600000e-09  2.50286602e-07  2.45600000e-09  1.52495322e-08  2.45600000e-09  4.89341025e-07  2.45600000e-09  1.80000005e+00 
 2.65600000e-09  0.00000000e+00  2.65600000e-09  1.79999980e+00  2.65600000e-09  1.91519460e-07  2.65600000e-09  2.55263393e-01  2.65600000e-09 -4.26555605e-08  2.65600000e-09  9.38000506e-08  2.65600000e-09  1.10488620e-07  2.65600000e-09  1.79999993e+00 
 2.85600000e-09  0.00000000e+00  2.85600000e-09  1.79999991e+00  2.85600000e-09  1.78848166e-08  2.85600000e-09  2.55262525e-01  2.85600000e-09  2.45756062e-07  2.85600000e-09  3.06560246e-08  2.85600000e-09  4.54965318e-07  2.85600000e-09  1.80000005e+00 
 3.05600000e-09  0.00000000e+00  3.05600000e-09  1.79999983e+00  3.05600000e-09  1.81313351e-07  3.05600000e-09  2.55261626e-01  3.05600000e-09 -3.82172164e-08  3.05600000e-09  8.10712994e-08  3.05600000e-09  1.41321651e-07  3.05600000e-09  1.79999993e+00 
 3.25600000e-09  0.00000000e+00  3.25600000e-09  1.79999989e+00  3.25600000e-09  2.74683645e-08  3.25600000e-09  2.55260758e-01  3.25600000e-09  2.41346147e-07  3.25600000e-09  4.10767029e-08  3.25600000e-09  4.27144080e-07  3.25600000e-09  1.80000004e+00 
 3.45600000e-09  0.00000000e+00  3.45600000e-09  1.79999985e+00  3.45600000e-09  1.72267183e-07  3.45600000e-09  2.55259863e-01  3.45600000e-09 -3.38971785e-08  3.45600000e-09  7.22479389e-08  3.45600000e-09  1.66283850e-07  3.45600000e-09  1.79999994e+00 
 3.65600000e-09  0.00000000e+00  3.65600000e-09  1.79999988e+00  3.65600000e-09  3.59619603e-08  3.65600000e-09  2.55258996e-01  3.65600000e-09  2.37052844e-07  3.65600000e-09  4.81076207e-08  3.65600000e-09  4.04609088e-07  3.65600000e-09  1.80000004e+00 
 3.85600000e-09  0.00000000e+00  3.85600000e-09  1.79999986e+00  3.85600000e-09  1.64255675e-07  3.85600000e-09  2.55258105e-01  3.85600000e-09 -2.96920729e-08  3.85600000e-09  6.64462661e-08  3.85600000e-09  1.86513889e-07  3.85600000e-09  1.79999994e+00 
 4.05600000e-09  0.00000000e+00  4.05600000e-09  1.79999988e+00  4.05600000e-09  4.34857829e-08  4.05600000e-09  2.55257239e-01  4.05600000e-09  2.32877299e-07  4.05600000e-09  5.28741650e-08  4.05600000e-09  3.86332868e-07  4.05600000e-09  1.80000003e+00 
 4.25600000e-09  0.00000000e+00  4.25600000e-09  1.79999987e+00  4.25600000e-09  1.57161018e-07  4.25600000e-09  2.55256348e-01  4.25600000e-09 -2.56001602e-08  4.25600000e-09  6.25148302e-08  4.25600000e-09  2.02932679e-07  4.25600000e-09  1.79999994e+00 
 4.45600000e-09  0.00000000e+00  4.45600000e-09  1.79999988e+00  4.45600000e-09  5.01497912e-08  4.45600000e-09  2.55255480e-01  4.45600000e-09  2.28814991e-07  4.45600000e-09  5.60993233e-08  4.45600000e-09  3.70526347e-07  4.45600000e-09  1.80000003e+00 
 4.65600000e-09  0.00000000e+00  4.65600000e-09  1.79999987e+00  4.65600000e-09  1.50877659e-07  4.65600000e-09  2.55254592e-01  4.65600000e-09 -2.16189036e-08  4.65600000e-09  5.98591105e-08  4.65600000e-09  2.16179243e-07  4.65600000e-09  1.79999995e+00 
 4.85600000e-09  0.00000000e+00  4.85600000e-09  1.79999988e+00  4.85600000e-09  5.60526896e-08  4.85600000e-09  2.55253725e-01  4.85600000e-09  2.24863244e-07  4.85600000e-09  5.82718423e-08  4.85600000e-09  3.58564740e-07  4.85600000e-09  1.80000003e+00 
 5.00000000e-09  0.00000000e+00  5.00000000e-09  1.79999987e+00  5.00000000e-09  1.44446198e-07  5.00000000e-09  2.55253084e-01  5.00000000e-09 -1.69862409e-08  5.00000000e-09  5.78116674e-08  5.00000000e-09  2.28866130e-07  5.00000000e-09  1.79999995e+00 
 5.02000000e-09  3.60000000e-02  5.02000000e-09  1.79999988e+00  5.02000000e-09  1.07432783e-07  5.02000000e-09  2.55253001e-01  5.02000000e-09  9.78318411e-08  5.02000000e-09  5.96838989e-08  5.02000000e-09  2.80920317e-07  5.02000000e-09  1.79999999e+00 
 5.06000000e-09  1.08000000e-01  5.06000000e-09  1.79999988e+00  5.06000000e-09  9.77225882e-08  5.06000000e-09  2.55252827e-01  5.06000000e-09  1.06412178e-07  5.06000000e-09  5.82822339e-08  5.06000000e-09  2.95959852e-07  5.06000000e-09  1.79999999e+00 
 5.14000000e-09  2.52000000e-01  5.14000000e-09  1.79999988e+00  5.14000000e-09  1.05367917e-07  5.14000000e-09  2.55252476e-01  5.14000000e-09  9.83163215e-08  5.14000000e-09  5.87094069e-08  5.14000000e-09  2.85681261e-07  5.14000000e-09  1.79999999e+00 
 5.30000000e-09  5.40000000e-01  5.30000000e-09  1.79999988e+00  5.30000000e-09  9.85536288e-08  5.30000000e-09  2.55251776e-01  5.30000000e-09  1.06142754e-07  5.30000000e-09  5.84781095e-08  5.30000000e-09  2.94171796e-07  5.30000000e-09  1.79999999e+00 
 5.50000000e-09  9.00000000e-01  5.50000000e-09  1.79999988e+00  5.50000000e-09  1.04921733e-07  5.50000000e-09  2.55250901e-01  5.50000000e-09  9.84473272e-08  5.50000000e-09  5.85757742e-08  5.50000000e-09  2.86454360e-07  5.50000000e-09  1.79999999e+00 
 5.70000000e-09  1.26000000e+00  5.70000000e-09  1.79999988e+00  5.70000000e-09  9.89207884e-08  5.70000000e-09  2.55250025e-01  5.70000000e-09  1.05980872e-07  5.70000000e-09  5.63244360e-08  5.70000000e-09  2.93509428e-07  5.70000000e-09  1.79999999e+00 
 5.86877317e-09  1.56379171e+00  5.86877317e-09  1.80003828e+00  5.86877317e-09  1.91149680e-07  5.86877317e-09  2.55264160e-01  5.86877317e-09  6.49828780e-07  5.86877317e-09  1.38541079e-05  5.86877317e-09  2.72994189e-07  5.86877317e-09  1.80000011e+00 
 6.00000000e-09  1.80000000e+00  6.00000000e-09  1.80547408e+00  6.00000000e-09  1.38372715e-05  6.00000000e-09  2.57012692e-01  6.00000000e-09  8.82392951e-05  6.00000000e-09  3.89886002e-01  6.00000000e-09  5.00037602e-04  6.00000000e-09  1.80000506e+00 
 6.01786394e-09  1.80000000e+00  6.01786394e-09  1.80443739e+00  6.01786394e-09  8.11495355e-06  6.01786394e-09  2.57231550e-01  6.01786394e-09  8.30868039e-05  6.01786394e-09  6.91953637e-01  6.01786394e-09  1.45942989e-03  6.01786394e-09  1.80002392e+00 
 6.05359183e-09  1.80000000e+00  6.05359183e-09  1.80063784e+00  6.05359183e-09 -1.93749804e-05  6.05359183e-09  2.57120704e-01  6.05359183e-09 -3.73693219e-06  6.05359183e-09  1.19063511e+00  6.05359183e-09 -2.79737630e-03  6.05359183e-09  1.79985983e+00 
 6.08666538e-09  1.80000000e+00  6.08666538e-09  1.79908514e+00  6.08666538e-09 -8.72082787e-06  6.08666538e-09  2.56779771e-01  6.08666538e-09 -1.22219088e-05  6.08666538e-09  1.61489835e+00  6.08666538e-09  7.36423635e-04  6.08666538e-09  1.80001548e+00 
 6.12403806e-09  1.80000000e+00  6.12403806e-09  1.80002678e+00  6.12403806e-09  5.23882721e-06  6.12403806e-09  2.56782387e-01  6.12403806e-09 -1.46170661e-05  6.12403806e-09  1.78967900e+00  6.12403806e-09 -3.30249494e-04  6.12403806e-09  1.79999339e+00 
 6.17836367e-09  1.80000000e+00  6.17836367e-09  1.79976645e+00  6.17836367e-09  7.26430883e-06  6.17836367e-09  2.56807343e-01  6.17836367e-09 -1.06321175e-05  6.17836367e-09  1.79357289e+00  6.17836367e-09  4.94987250e-05  6.17836367e-09  1.80003554e+00 
 6.23654551e-09  1.80000000e+00  6.23654551e-09  1.79988592e+00  6.23654551e-09 -1.96906847e-04  6.23654551e-09  2.56648022e-01  6.23654551e-09 -5.47477009e-06  6.23654551e-09  1.80807054e+00  6.23654551e-09  9.54191261e-05  6.23654551e-09  1.80221973e+00 
 6.31392911e-09  1.80000000e+00  6.31392911e-09  1.79984570e+00  6.31392911e-09  1.46322416e-04  6.31392911e-09  2.56598072e-01  6.31392911e-09 -5.15358887e-06  6.31392911e-09  1.79188051e+00  6.31392911e-09 -9.22255433e-04  6.31392911e-09  1.75681142e+00 
 6.39706119e-09  1.80000000e+00  6.39706119e-09  1.79996446e+00  6.39706119e-09 -2.60504990e-05  6.39706119e-09  2.56809125e-01  6.39706119e-09  6.04725816e-08  6.39706119e-09  1.80780752e+00  6.39706119e-09  1.23592701e-03  6.39706119e-09  1.78778869e+00 
 6.49534322e-09  1.80000000e+00  6.49534322e-09  1.84380747e+00  6.49534322e-09  1.15077907e-04  6.49534322e-09  2.58549293e-01  6.49534322e-09 -1.83170926e-06  6.49534322e-09  1.79236907e+00  6.49534322e-09 -7.61808476e-04  6.49534322e-09  1.81058013e+00 
 6.57033676e-09  1.80000000e+00  6.57033676e-09  1.76757568e-01  6.57033676e-09 -5.99883274e-04  6.57033676e-09  2.06319656e-01  6.57033676e-09 -5.04736133e-05  6.57033676e-09  1.80722869e+00  6.57033676e-09  3.64143814e-04  6.57033676e-09  1.79237175e+00 
 6.64957018e-09  1.80000000e+00  6.64957018e-09 -8.18558132e-02  6.64957018e-09  4.68632448e-04  6.64957018e-09  1.98342751e-01  6.64957018e-09  4.32033284e-05  6.64957018e-09  1.79302925e+00  6.64957018e-09 -1.61795076e-04  6.64957018e-09  1.80490075e+00 
 6.74346466e-09  1.80000000e+00  6.74346466e-09  7.98453679e-02  6.74346466e-09 -3.39891661e-04  6.74346466e-09  2.04749183e-01  6.74346466e-09 -3.93351879e-05  6.74346466e-09  1.80665256e+00  6.74346466e-09  8.30444419e-05  6.74346466e-09  1.79637918e+00 
 6.85675083e-09  1.80000000e+00  6.85675083e-09 -6.84172040e-02  6.85675083e-09  3.15699769e-04  6.85675083e-09  2.00749631e-01  6.85675083e-09  3.66551917e-05  6.85675083e-09  1.79352110e+00  6.85675083e-09 -5.31500496e-05  6.85675083e-09  1.80273496e+00 
 6.97296206e-09  1.80000000e+00  6.97296206e-09  6.57529610e-02  6.97296206e-09 -2.46438644e-04  6.97296206e-09  2.05830921e-01  6.97296206e-09 -3.37223598e-05  6.97296206e-09  1.80623667e+00  6.97296206e-09  4.53402935e-05  6.97296206e-09  1.79785806e+00 
 7.15781668e-09  1.80000000e+00  7.15781668e-09 -5.98474452e-02  7.15781668e-09  2.16109424e-04  7.15781668e-09  2.01364232e-01  7.15781668e-09  3.22990384e-05  7.15781668e-09  1.79385748e+00  7.15781668e-09 -4.63648556e-05  7.15781668e-09  1.80182125e+00 
 7.35781668e-09  1.80000000e+00  7.35781668e-09  5.90882190e-02  7.35781668e-09 -1.95329428e-04  7.35781668e-09  2.05232017e-01  7.35781668e-09 -3.07063252e-05  7.35781668e-09  1.80600067e+00  7.35781668e-09  5.17547322e-05  7.35781668e-09  1.79841673e+00 
 7.55781668e-09  1.80000000e+00  7.55781668e-09 -5.44119241e-02  7.55781668e-09  1.61601974e-04  7.55781668e-09  2.00677142e-01  7.55781668e-09  2.94875174e-05  7.55781668e-09  1.79408361e+00  7.55781668e-09 -5.80764376e-05  7.55781668e-09  1.80137048e+00 
 7.75781668e-09  1.80000000e+00  7.75781668e-09  5.35116084e-02  7.75781668e-09 -1.43641763e-04  7.75781668e-09  2.04290617e-01  7.75781668e-09 -2.79639219e-05  7.75781668e-09  1.80578056e+00  7.75781668e-09  6.72728577e-05  7.75781668e-09  1.79880405e+00 
 7.95781668e-09  1.80000000e+00  7.95781668e-09 -4.94905234e-02  7.95781668e-09  1.19206703e-04  7.95781668e-09  2.00398616e-01  7.95781668e-09  2.69046186e-05  7.95781668e-09  1.79430211e+00  7.95781668e-09 -7.62067113e-05  7.95781668e-09  1.80104019e+00 
 8.15781668e-09  1.80000000e+00  8.15781668e-09  4.85345402e-02  8.15781668e-09 -9.74167681e-05  8.15781668e-09  2.04089527e-01  8.15781668e-09 -2.54062368e-05  8.15781668e-09  1.80556800e+00  8.15781668e-09  8.70681379e-05  8.15781668e-09  1.79908932e+00 
 8.35781668e-09  1.80000000e+00  8.35781668e-09 -4.50347790e-02  8.35781668e-09  8.23499223e-05  8.35781668e-09  2.00852375e-01  8.35781668e-09  2.45034294e-05  8.35781668e-09  1.79451279e+00  8.35781668e-09 -9.69180231e-05  8.35781668e-09  1.80079715e+00 
 8.55781668e-09  1.80000000e+00  8.55781668e-09  4.40439893e-02  8.55781668e-09 -6.10000322e-05  8.55781668e-09  2.04380355e-01  8.55781668e-09 -2.30754556e-05  8.55781668e-09  1.80536306e+00  8.55781668e-09  1.08101822e-04  8.55781668e-09  1.79929953e+00 
 8.75781668e-09  1.80000000e+00  8.75781668e-09 -4.10025482e-02  8.75781668e-09  4.90604884e-05  8.75781668e-09  2.01443153e-01  8.75781668e-09  2.22595378e-05  8.75781668e-09  1.79471572e+00  8.75781668e-09 -1.17829159e-04  8.75781668e-09  1.80061624e+00 
 8.95781668e-09  1.80000000e+00  8.95781668e-09  3.99961849e-02  8.95781668e-09 -3.14379169e-05  8.95781668e-09  2.04633406e-01  8.95781668e-09 -2.09331044e-05  8.95781668e-09  1.80516563e+00  8.95781668e-09  1.28542902e-04  8.95781668e-09  1.79945584e+00 
 9.15781668e-09  1.80000000e+00  9.15781668e-09 -3.73498483e-02  9.15781668e-09  2.06703132e-05  9.15781668e-09  2.01882861e-01  9.15781668e-09  2.01816716e-05  9.15781668e-09  1.79491106e+00  9.15781668e-09 -1.37544648e-04  9.15781668e-09  1.80048132e+00 
 9.35781668e-09  1.80000000e+00  9.35781668e-09  3.63527098e-02  9.35781668e-09 -6.74879176e-06  9.35781668e-09  2.04743860e-01  9.35781668e-09 -1.89525158e-05  9.35781668e-09  1.80497552e+00  9.35781668e-09  1.47341950e-04  9.35781668e-09  1.79957267e+00 
 9.55781668e-09  1.80000000e+00  9.55781668e-09 -3.40414249e-02  9.55781668e-09 -2.89029760e-06  9.55781668e-09  2.02172794e-01  9.55781668e-09  1.82634251e-05  9.55781668e-09  1.79509906e+00  9.55781668e-09 -1.55299374e-04  9.55781668e-09  1.80038019e+00 
 9.75781668e-09  1.80000000e+00  9.75781668e-09  3.30727607e-02  9.75781668e-09  1.38536645e-05  9.75781668e-09  2.04753183e-01  9.75781668e-09 -1.71199318e-05  9.75781668e-09  1.80479249e+00  9.75781668e-09  1.63963239e-04  9.75781668e-09  1.79966044e+00 
 9.95781668e-09  1.80000000e+00  9.95781668e-09 -3.10452717e-02  9.95781668e-09 -2.22050638e-05  9.95781668e-09  2.02365582e-01  9.95781668e-09  1.64929714e-05  9.95781668e-09  1.79527996e+00  9.95781668e-09 -1.70740849e-04  9.95781668e-09  1.80030399e+00 
 1.01578167e-08  1.80000000e+00  1.01578167e-08  3.01171410e-02  1.01578167e-08  3.09124087e-05  1.01578167e-08  2.04707811e-01  1.01578167e-08 -1.54250410e-05  1.01578167e-08  1.80461633e+00  1.01578167e-08  1.78200447e-04  1.01578167e-08  1.79972675e+00 
 1.03578167e-08  1.80000000e+00  1.03578167e-08 -2.83311399e-02  1.03578167e-08 -3.79175672e-05  1.03578167e-08  2.02500697e-01  1.03578167e-08  1.48585565e-05  1.03578167e-08  1.79545402e+00  1.03578167e-08 -1.83777949e-04  1.03578167e-08  1.80024622e+00 
 1.05578167e-08  1.80000000e+00  1.05578167e-08  2.74388009e-02  1.05578167e-08  4.48416705e-05  1.05578167e-08  2.04636146e-01  1.05578167e-08 -1.38584702e-05  1.05578167e-08  1.80444671e+00  1.05578167e-08  1.90052373e-04  1.05578167e-08  1.79977711e+00 
 1.07578167e-08  1.80000000e+00  1.07578167e-08 -2.58715171e-02  1.07578167e-08 -5.05678955e-05  1.07578167e-08  2.02601270e-01  1.07578167e-08  1.33497151e-05  1.07578167e-08  1.79562162e+00  1.07578167e-08 -1.94477647e-04  1.07578167e-08  1.80020218e+00 
 1.09578167e-08  1.80000000e+00  1.09578167e-08  2.50327591e-02  1.09578167e-08  5.60483845e-05  1.09578167e-08  2.04554388e-01  1.09578167e-08 -1.24110610e-05  1.09578167e-08  1.80428343e+00  1.09578167e-08  1.99637885e-04  1.09578167e-08  1.79981567e+00 
 1.11578167e-08  1.80000000e+00  1.11578167e-08 -2.36263629e-02  1.11578167e-08 -6.06127890e-05  1.11578167e-08  2.02682525e-01  1.11578167e-08  1.19565646e-05  1.11578167e-08  1.79578302e+00  1.11578167e-08 -2.02998595e-04  1.11578167e-08  1.80016839e+00 
 1.13578167e-08  1.80000000e+00  1.13578167e-08  2.28558137e-02  1.13578167e-08  6.49039531e-05  1.13578167e-08  2.04474085e-01  1.13578167e-08 -1.10744131e-05  1.13578167e-08  1.80412624e+00  1.13578167e-08  2.07143323e-04  1.13578167e-08  1.79984536e+00 
 1.15578167e-08  1.80000000e+00  1.15578167e-08 -2.16051775e-02  1.15578167e-08 -6.84527907e-05  1.15578167e-08  2.02749189e-01  1.15578167e-08  1.06706139e-05  1.15578167e-08  1.79593810e+00  1.15578167e-08 -2.09544692e-04  1.15578167e-08  1.80014227e+00 
