 1.00000000e-09  2.85328092e-02  1.00000000e-09 -1.19600881e-07  1.00000000e-09 -1.14081068e-07  1.00000000e-09  3.66919959e-06  1.00000000e-09 -3.48977811e-06  1.00000000e-09  1.67984374e-07  1.00000000e-09  1.72221259e-07  1.00000000e-09  1.06448397e-06  1.00000000e-09 -3.48672454e-06  1.00000000e-09  1.71027586e-07  1.00000000e-09  1.75264405e-07  1.00000000e-09  1.06797320e-06  1.00000000e-09  3.17015738e-06  1.00000000e-09  1.43850312e-06  1.00000000e-09  1.44374913e-06  1.00000000e-09  1.71750386e+00  1.00000000e-09  1.80000000e+00  1.00000000e-09  1.80000000e+00  1.00000000e-09  1.80000000e+00  1.00000000e-09  1.80000000e+00  1.00000000e-09  0.00000000e+00  1.00000000e-09  0.00000000e+00  1.00000000e-09  0.00000000e+00  1.00000000e-09  0.00000000e+00 
 1.02567421e-09  3.10838783e-02  1.02567421e-09 -3.77588584e-07  1.02567421e-09 -3.76177811e-07  1.02567421e-09  7.89525273e-07  1.02567421e-09 -1.82170189e-06  1.02567421e-09  2.13202013e-07  1.02567421e-09  2.14154682e-07  1.02567421e-09  4.58708355e-07  1.02567421e-09 -1.82083991e-06  1.02567421e-09  2.13906538e-07  1.02567421e-09  2.14859128e-07  1.02567421e-09  4.59472493e-07  1.02567421e-09  1.04652555e-06  1.02567421e-09  4.86310928e-07  1.02567421e-09  4.87541660e-07  1.02567421e-09  1.71119210e+00  1.02567421e-09  1.80000000e+00  1.02567421e-09  1.80000000e+00  1.02567421e-09  1.80000000e+00  1.02567421e-09  1.80000000e+00  1.02567421e-09  0.00000000e+00  1.02567421e-09  0.00000000e+00  1.02567421e-09  0.00000000e+00  1.02567421e-09  0.00000000e+00 
 1.07702262e-09  3.62015052e-02  1.07702262e-09 -4.60257223e-07  1.07702262e-09 -4.59797617e-07  1.07702262e-09  1.58909819e-07  1.07702262e-09 -3.35984615e-07  1.07702262e-09  2.16909026e-07  1.07702262e-09  2.17151583e-07  1.07702262e-09  7.38222690e-07  1.07702262e-09 -3.35568659e-07  1.07702262e-09  2.17084875e-07  1.07702262e-09  2.17327356e-07  1.07702262e-09  7.38594683e-07  1.07702262e-09  9.46107144e-07  1.07702262e-09  5.78724531e-07  1.07702262e-09  5.79363135e-07  1.07702262e-09  1.69849044e+00  1.07702262e-09  1.80000000e+00  1.07702262e-09  1.80000000e+00  1.07702262e-09  1.80000000e+00  1.07702262e-09  1.80000000e+00  1.07702262e-09  0.00000000e+00  1.07702262e-09  0.00000000e+00  1.07702262e-09  0.00000000e+00  1.07702262e-09  0.00000000e+00 
 1.17971944e-09  4.64183097e-02  1.17971944e-09 -3.04177084e-07  1.17971944e-09 -3.05198873e-07  1.17971944e-09  8.84626657e-07  1.17971944e-09 -5.11224972e-07  1.17971944e-09  2.07358954e-07  1.17971944e-09  2.07002582e-07  1.17971944e-09  7.25078579e-07  1.17971944e-09 -5.12096776e-07  1.17971944e-09  2.07097971e-07  1.17971944e-09  2.06741540e-07  1.17971944e-09  7.24872119e-07  1.17971944e-09  1.52707656e-06  1.17971944e-09  6.63742788e-07  1.17971944e-09  6.63613342e-07  1.17971944e-09  1.67306362e+00  1.17971944e-09  1.80000000e+00  1.17971944e-09  1.80000000e+00  1.17971944e-09  1.80000000e+00  1.17971944e-09  1.80000000e+00  1.17971944e-09  0.00000000e+00  1.17971944e-09  0.00000000e+00  1.17971944e-09  0.00000000e+00  1.17971944e-09  0.00000000e+00 
 1.38511309e-09  6.67741559e-02  1.38511309e-09 -2.94564910e-07  1.38511309e-09 -2.94202006e-07  1.38511309e-09  1.68149601e-07  1.38511309e-09 -2.33147426e-07  1.38511309e-09  2.18957471e-07  1.38511309e-09  2.19244602e-07  1.38511309e-09  5.61675851e-07  1.38511309e-09 -2.32919130e-07  1.38511309e-09  2.19168769e-07  1.38511309e-09  2.19455837e-07  1.38511309e-09  5.62041343e-07  1.38511309e-09  7.69115290e-07  1.38511309e-09  4.50012089e-07  1.38511309e-09  4.50612376e-07  1.38511309e-09  1.62246116e+00  1.38511309e-09  1.80000000e+00  1.38511309e-09  1.80000000e+00  1.38511309e-09  1.80000000e+00  1.38511309e-09  1.80000000e+00  1.38511309e-09  0.00000000e+00  1.38511309e-09  0.00000000e+00  1.38511309e-09  0.00000000e+00  1.38511309e-09  0.00000000e+00 
 1.79590038e-09  1.07224466e-01  1.79590038e-09 -1.09868034e-07  1.79590038e-09 -1.10494920e-07  1.79590038e-09  7.23484777e-07  1.79590038e-09 -1.93809977e-07  1.79590038e-09  2.06718783e-07  1.79590038e-09  2.06469612e-07  1.79590038e-09  5.72491917e-07  1.79590038e-09 -1.94368793e-07  1.79590038e-09  2.06535555e-07  1.79590038e-09  2.06286348e-07  1.79590038e-09  5.72330592e-07  1.79590038e-09  1.12564598e-06  1.79590038e-09  5.37507063e-07  1.79590038e-09  5.37387996e-07  1.79590038e-09  1.52204248e+00  1.79590038e-09  1.80000000e+00  1.79590038e-09  1.80000000e+00  1.79590038e-09  1.80000000e+00  1.79590038e-09  1.80000000e+00  1.79590038e-09  0.00000000e+00  1.79590038e-09  0.00000000e+00  1.79590038e-09  0.00000000e+00  1.79590038e-09  0.00000000e+00 
 2.61747497e-09  1.87035434e-01  2.61747497e-09  3.11535210e-09  2.61747497e-09  3.45565667e-09  2.61747497e-09  1.89203643e-08  2.61747497e-09  9.28983312e-08  2.61747497e-09  2.19202214e-07  2.61747497e-09  2.19430603e-07  2.61747497e-09  3.04166215e-07  2.61747497e-09  9.31420366e-08  2.61747497e-09  2.19370513e-07  2.61747497e-09  2.19598876e-07  2.61747497e-09  3.04422618e-07  2.61747497e-09  2.62129667e-07  2.61747497e-09  2.48099626e-07  2.61747497e-09  2.48480825e-07  2.61747497e-09  1.32458159e+00  2.61747497e-09  1.80000000e+00  2.61747497e-09  1.80000000e+00  2.61747497e-09  1.80000000e+00  2.61747497e-09  1.80000000e+00  2.61747497e-09  0.00000000e+00  2.61747497e-09  0.00000000e+00  2.61747497e-09  0.00000000e+00  2.61747497e-09  0.00000000e+00 
 3.61747497e-09  2.82249625e-01  3.61747497e-09  1.52803978e-07  3.61747497e-09  1.52387341e-07  3.61747497e-09  5.57060007e-07  3.61747497e-09  9.23623021e-08  3.61747497e-09  2.06600545e-07  3.61747497e-09  2.06389772e-07  3.61747497e-09  3.51953680e-07  3.61747497e-09  9.20068046e-08  3.61747497e-09  2.06445258e-07  3.61747497e-09  2.06234480e-07  3.61747497e-09  3.51767798e-07  3.61747497e-09  6.40049091e-07  3.61747497e-09  3.60930900e-07  3.61747497e-09  3.60713426e-07  3.61747497e-09  1.09039945e+00  3.61747497e-09  1.80000000e+00  3.61747497e-09  1.80000000e+00  3.61747497e-09  1.80000000e+00  3.61747497e-09  1.80000000e+00  3.61747497e-09  0.00000000e+00  3.61747497e-09  0.00000000e+00  3.61747497e-09  0.00000000e+00  3.61747497e-09  0.00000000e+00 
 4.61747497e-09  3.75328882e-01  4.61747497e-09  1.52260637e-07  4.61747497e-09  1.52582036e-07  4.61747497e-09 -5.52021404e-08  4.61747497e-09  2.27805919e-07  4.61747497e-09  2.19293678e-07  4.61747497e-09  2.19486568e-07  4.61747497e-09  1.75499714e-07  4.61747497e-09  2.28064363e-07  4.61747497e-09  2.19435933e-07  4.61747497e-09  2.19628812e-07  4.61747497e-09  1.75696890e-07  4.61747497e-09  8.59206683e-09  4.61747497e-09  1.47104924e-07  4.61747497e-09  1.47369463e-07  4.61747497e-09  8.63533507e-01  4.61747497e-09  1.80000000e+00  4.61747497e-09  1.80000000e+00  4.61747497e-09  1.80000000e+00  4.61747497e-09  1.80000000e+00  4.61747497e-09  0.00000000e+00  4.61747497e-09  0.00000000e+00  4.61747497e-09  0.00000000e+00  4.61747497e-09  0.00000000e+00 
 5.61747497e-09  4.66285445e-01  5.61747497e-09  2.17024426e-07  5.61747497e-09  2.16719873e-07  5.61747497e-09  5.07506936e-07  5.61747497e-09  1.58345850e-07  5.61747497e-09  2.06520894e-07  5.61747497e-09  2.06346187e-07  5.61747497e-09  2.99226710e-07  5.61747497e-09  1.58088138e-07  5.61747497e-09  2.06391982e-07  5.61747497e-09  2.06217277e-07  5.61747497e-09  2.99055810e-07  5.61747497e-09  5.11709139e-07  5.61747497e-09  3.17674981e-07  5.61747497e-09  3.17461160e-07  5.61747497e-09  6.45186477e-01  5.61747497e-09  1.80000000e+00  5.61747497e-09  1.80000000e+00  5.61747497e-09  1.80000000e+00  5.61747497e-09  1.80000000e+00  5.61747497e-09  0.00000000e+00  5.61747497e-09  0.00000000e+00  5.61747497e-09  0.00000000e+00  5.61747497e-09  0.00000000e+00 
 6.61747497e-09  5.55088857e-01  6.61747497e-09  1.84754259e-07  6.61747497e-09  1.85007089e-07  6.61747497e-09 -6.19217952e-08  6.61747497e-09  2.48033880e-07  6.61747497e-09  2.19359825e-07  6.61747497e-09  2.19516163e-07  6.61747497e-09  1.46288919e-07  6.61747497e-09  2.48247106e-07  6.61747497e-09  2.19475287e-07  6.61747497e-09  2.19631619e-07  6.61747497e-09  1.46450541e-07  6.61747497e-09 -3.64916382e-08  6.61747497e-09  1.25014251e-07  6.61747497e-09  1.25222748e-07  6.61747497e-09  4.39911391e-01  6.61747497e-09  1.80000000e+00  6.61747497e-09  1.80000000e+00  6.61747497e-09  1.80000000e+00  6.61747497e-09  1.80000000e+00  6.61747497e-09  0.00000000e+00  6.61747497e-09  0.00000000e+00  6.61747497e-09  0.00000000e+00  6.61747497e-09  0.00000000e+00 
 7.61747497e-09  6.41729348e-01  7.61747497e-09  2.28631044e-07  7.61747497e-09  2.28413270e-07  7.61747497e-09  4.88812696e-07  7.61747497e-09  1.74386324e-07  7.61747497e-09  2.06466499e-07  7.61747497e-09  2.06328653e-07  7.61747497e-09  2.90799456e-07  7.61747497e-09  1.74196836e-07  7.61747497e-09  2.06364599e-07  7.61747497e-09  2.06226757e-07  7.61747497e-09  2.90655074e-07  7.61747497e-09  4.78043159e-07  7.61747497e-09  3.09677332e-07  7.61747497e-09  3.09495918e-07  7.61747497e-09  2.65453627e-01  7.61747497e-09  1.80000000e+00  7.61747497e-09  1.80000000e+00  7.61747497e-09  1.80000000e+00  7.61747497e-09  1.80000000e+00  7.61747497e-09  0.00000000e+00  7.61747497e-09  0.00000000e+00  7.61747497e-09  0.00000000e+00  7.61747497e-09  0.00000000e+00 
 8.61747497e-09  7.26146279e-01  8.61747497e-09  1.93009244e-07  8.61747497e-09  1.93185382e-07  8.61747497e-09 -5.48969011e-08  8.61747497e-09  2.47622266e-07  8.61747497e-09  2.19402120e-07  8.61747497e-09  2.19521398e-07  8.61747497e-09  1.38026864e-07  8.61747497e-09  2.47779182e-07  8.61747497e-09  2.19490402e-07  8.61747497e-09  2.19609675e-07  8.61747497e-09  1.38157677e-07  8.61747497e-09 -3.85963121e-08  8.61747497e-09  1.19551521e-07  8.61747497e-09  1.19716433e-07  8.61747497e-09  1.43078562e-01  8.61747497e-09  1.80000000e+00  8.61747497e-09  1.80000000e+00  8.61747497e-09  1.80000000e+00  8.61747497e-09  1.80000000e+00  8.61747497e-09  0.00000000e+00  8.61747497e-09  0.00000000e+00  8.61747497e-09  0.00000000e+00  8.61747497e-09  0.00000000e+00 
 9.61747497e-09  8.08287744e-01  9.61747497e-09  2.29553943e-07  9.61747497e-09  2.29415364e-07  9.61747497e-09  4.76646526e-07  9.61747497e-09  1.80727859e-07  9.61747497e-09  2.06435483e-07  9.61747497e-09  2.06334774e-07  9.61747497e-09  2.91094645e-07  9.61747497e-09  1.80598585e-07  9.61747497e-09  2.06360826e-07  9.61747497e-09  2.06260120e-07  9.61747497e-09  2.90979164e-07  9.61747497e-09  4.63946163e-07  9.61747497e-09  3.08687070e-07  9.61747497e-09  3.08544084e-07  9.61747497e-09  7.14877464e-02  9.61747497e-09  1.80000000e+00  9.61747497e-09  1.80000000e+00  9.61747497e-09  1.80000000e+00  9.61747497e-09  1.80000000e+00  9.61747497e-09  0.00000000e+00  9.61747497e-09  0.00000000e+00  9.61747497e-09  0.00000000e+00  9.61747497e-09  0.00000000e+00 
 1.06174750e-08  8.88029444e-01  1.06174750e-08  1.96105821e-07  1.06174750e-08  1.96206186e-07  1.06174750e-08 -4.52115713e-08  1.06174750e-08  2.43852477e-07  1.06174750e-08  2.19422032e-07  1.06174750e-08  2.19504204e-07  1.06174750e-08  1.34481122e-07  1.06174750e-08  2.43952718e-07  1.06174750e-08  2.19483083e-07  1.06174750e-08  2.19565251e-07  1.06174750e-08  1.34582224e-07  1.06174750e-08 -3.18980106e-08  1.06174750e-08  1.17821400e-07  1.06174750e-08  1.17945524e-07  1.06174750e-08  3.41230435e-02  1.06174750e-08  1.80000000e+00  1.06174750e-08  1.80000000e+00  1.06174750e-08  1.80000000e+00  1.06174750e-08  1.80000000e+00  1.06174750e-08  0.00000000e+00  1.06174750e-08  0.00000000e+00  1.06174750e-08  0.00000000e+00  1.06174750e-08  0.00000000e+00 
 1.16174750e-08  9.65227799e-01  1.16174750e-08  2.28423502e-07  1.16174750e-08  2.28359764e-07  1.16174750e-08  4.66007709e-07  1.16174750e-08  1.84973195e-07  1.16174750e-08  2.06426150e-07  1.16174750e-08  2.06362418e-07  1.16174750e-08  2.92812596e-07  1.16174750e-08  1.84900354e-07  1.16174750e-08  2.06378639e-07  1.16174750e-08  2.06314912e-07  1.16174750e-08  2.92726274e-07  1.16174750e-08  4.53959933e-07  1.16174750e-08  3.08890642e-07  1.16174750e-08  3.08787044e-07  1.16174750e-08  1.58678564e-02  1.16174750e-08  1.80000000e+00  1.16174750e-08  1.80000000e+00  1.16174750e-08  1.80000000e+00  1.16174750e-08  1.80000000e+00  1.16174750e-08  0.00000000e+00  1.16174750e-08  0.00000000e+00  1.16174750e-08  0.00000000e+00  1.16174750e-08  0.00000000e+00 
 1.26174750e-08  1.03962158e+00  1.26174750e-08  1.97996315e-07  1.26174750e-08  1.98024056e-07  1.26174750e-08 -3.51668399e-08  1.26174750e-08  2.39909142e-07  1.26174750e-08  2.19421110e-07  1.26174750e-08  2.19466524e-07  1.26174750e-08  1.32266666e-07  1.26174750e-08  2.39954852e-07  1.26174750e-08  2.19455168e-07  1.26174750e-08  2.19500577e-07  1.26174750e-08  1.32338620e-07  1.26174750e-08 -2.34735161e-08  1.26174750e-08  1.17127559e-07  1.26174750e-08  1.17211964e-07  1.26174750e-08  7.29159332e-03  1.26174750e-08  1.80000000e+00  1.26174750e-08  1.80000000e+00  1.26174750e-08  1.80000000e+00  1.26174750e-08  1.80000000e+00  1.26174750e-08  0.00000000e+00  1.26174750e-08  0.00000000e+00  1.26174750e-08  0.00000000e+00  1.26174750e-08  0.00000000e+00 
 1.35383590e-08  1.10539651e+00  1.35383590e-08  2.26939077e-07  1.35383590e-08  2.26949140e-07  1.35383590e-08  4.55451099e-07  1.35383590e-08  1.88714407e-07  1.35383590e-08  2.06437779e-07  1.35383590e-08  2.06412054e-07  1.35383590e-08  2.94551845e-07  1.35383590e-08  1.88697087e-07  1.35383590e-08  2.06418185e-07  1.35383590e-08  2.06392465e-07  1.35383590e-08  2.94495533e-07  1.35383590e-08  4.44547974e-07  1.35383590e-08  3.09118004e-07  1.35383590e-08  3.09055084e-07  1.35383590e-08  3.56047743e-03  1.35383590e-08  1.80000000e+00  1.35383590e-08  1.80000000e+00  1.35383590e-08  1.80000000e+00  1.35383590e-08  1.80000000e+00  1.35383590e-08  0.00000000e+00  1.35383590e-08  0.00000000e+00  1.35383590e-08  0.00000000e+00  1.35383590e-08  0.00000000e+00 
 1.44227227e-08  1.16579850e+00  1.44227227e-08  1.99657201e-07  1.44227227e-08  1.99608983e-07  1.44227227e-08 -2.41880643e-08  1.44227227e-08  2.35968996e-07  1.44227227e-08  2.19397621e-07  1.44227227e-08  2.19403094e-07  1.44227227e-08  1.30506913e-07  1.44227227e-08  2.35957620e-07  1.44227227e-08  2.19402333e-07  1.44227227e-08  2.19407802e-07  1.44227227e-08  1.30547313e-07  1.44227227e-08 -1.38629910e-08  1.44227227e-08  1.16884172e-07  1.44227227e-08  1.16925684e-07  1.44227227e-08  1.79103247e-03  1.44227227e-08  1.80000000e+00  1.44227227e-08  1.80000000e+00  1.44227227e-08  1.80000000e+00  1.44227227e-08  1.80000000e+00  1.44227227e-08  0.00000000e+00  1.44227227e-08  0.00000000e+00  1.44227227e-08  0.00000000e+00  1.44227227e-08  0.00000000e+00 
 1.54227227e-08  1.23053384e+00  1.54227227e-08  2.25503134e-07  1.54227227e-08  2.25583907e-07  1.54227227e-08  4.45014545e-07  1.54227227e-08  1.92112717e-07  1.54227227e-08  2.06470394e-07  1.54227227e-08  2.06482572e-07  1.54227227e-08  2.95962221e-07  1.54227227e-08  1.92148594e-07  1.54227227e-08  2.06478654e-07  1.54227227e-08  2.06490836e-07  1.54227227e-08  2.95935788e-07  1.54227227e-08  4.35273300e-07  1.54227227e-08  3.09107910e-07  1.54227227e-08  3.09085520e-07  1.54227227e-08  8.13525102e-04  1.54227227e-08  1.80000000e+00  1.54227227e-08  1.80000000e+00  1.54227227e-08  1.80000000e+00  1.54227227e-08  1.80000000e+00  1.54227227e-08  0.00000000e+00  1.54227227e-08  0.00000000e+00  1.54227227e-08  0.00000000e+00  1.54227227e-08  0.00000000e+00 
 1.64227227e-08  1.29117939e+00  1.64227227e-08  2.00966696e-07  1.64227227e-08  2.00854387e-07  1.64227227e-08 -1.45367579e-08  1.64227227e-08  2.32795898e-07  1.64227227e-08  2.19357797e-07  1.64227227e-08  2.19328243e-07  1.64227227e-08  1.29346314e-07  1.64227227e-08  2.32736344e-07  1.64227227e-08  2.19336763e-07  1.64227227e-08  2.19307206e-07  1.64227227e-08  1.29359085e-07  1.64227227e-08 -5.29621442e-09  1.64227227e-08  1.16970687e-07  1.64227227e-08  1.16974664e-07  1.64227227e-08  3.70680003e-04  1.64227227e-08  1.80000000e+00  1.64227227e-08  1.80000000e+00  1.64227227e-08  1.80000000e+00  1.64227227e-08  1.80000000e+00  1.64227227e-08  0.00000000e+00  1.64227227e-08  0.00000000e+00  1.64227227e-08  0.00000000e+00  1.64227227e-08  0.00000000e+00 
 1.74227227e-08  1.34753874e+00  1.74227227e-08  2.24280566e-07  1.74227227e-08  2.24423265e-07  1.74227227e-08  4.35503806e-07  1.74227227e-08  1.94964776e-07  1.74227227e-08  2.06518475e-07  1.74227227e-08  2.06565112e-07  1.74227227e-08  2.96931881e-07  1.74227227e-08  1.95047212e-07  1.74227227e-08  2.06552067e-07  1.74227227e-08  2.06598707e-07  1.74227227e-08  2.96932590e-07  1.74227227e-08  4.26775089e-07  1.74227227e-08  3.08854250e-07  1.74227227e-08  3.08868679e-07  1.74227227e-08  1.67713405e-04  1.74227227e-08  1.80000000e+00  1.74227227e-08  1.80000000e+00  1.74227227e-08  1.80000000e+00  1.74227227e-08  1.80000000e+00  1.74227227e-08  0.00000000e+00  1.74227227e-08  0.00000000e+00  1.74227227e-08  0.00000000e+00  1.74227227e-08  0.00000000e+00 
