 3.92000000e-12  1.80000000e+00  3.92000000e-12  0.00000000e+00  3.92000000e-12 -7.53543116e-05  3.92000000e-12  5.26172450e-03  3.92000000e-12 -1.97460098e-04  3.92000000e-12 -2.03414643e-04  3.92000000e-12 -2.03484278e-04  3.92000000e-12 -2.03492433e-04  3.92000000e-12 -2.03492685e-04  3.92000000e-12 -2.03492690e-04 
 5.96800000e-12  1.80000000e+00  5.96800000e-12  0.00000000e+00  5.96800000e-12 -6.88489356e-05  5.96800000e-12 -7.53446063e-03  5.96800000e-12 -3.58875046e-04  5.96800000e-12 -1.59827928e-04  5.96800000e-12 -1.55657637e-04  5.96800000e-12 -1.55583264e-04  5.96800000e-12 -1.55582100e-04  5.96800000e-12 -1.55582084e-04 
 1.00640000e-11  1.80000000e+00  1.00640000e-11  0.00000000e+00  1.00640000e-11 -3.42507585e-05  1.00640000e-11 -2.22259503e-02  1.00640000e-11 -3.31678785e-04  1.00640000e-11 -1.00090636e-04  1.00640000e-11 -9.82759756e-05  1.00640000e-11 -9.82685945e-05  1.00640000e-11 -9.82686325e-05  1.00640000e-11 -9.82686332e-05 
 1.50640000e-11  1.80000000e+00  1.50640000e-11  0.00000000e+00  1.50640000e-11 -1.83784942e-05  1.50640000e-11 -3.49364085e-02  1.50640000e-11 -1.95555689e-04  1.50640000e-11 -6.21314968e-05  1.50640000e-11 -6.35788743e-05  1.50640000e-11 -6.36337831e-05  1.50640000e-11 -6.36349553e-05  1.50640000e-11 -6.36349766e-05 
 2.00640000e-11  1.80000000e+00  2.00640000e-11  0.00000000e+00  2.00640000e-11 -2.54661026e-05  2.00640000e-11 -4.69517144e-02  2.00640000e-11 -1.25917851e-04  2.00640000e-11 -4.33175278e-05  2.00640000e-11 -4.44860324e-05  2.00640000e-11 -4.44865779e-05  2.00640000e-11 -4.44859824e-05  2.00640000e-11 -4.44859636e-05 
 2.50640000e-11  1.80000000e+00  2.50640000e-11  0.00000000e+00  2.50640000e-11 -2.18557838e-05  2.50640000e-11 -5.37278000e-02  2.50640000e-11 -3.86717351e-05  2.50640000e-11 -3.08810476e-05  2.50640000e-11 -3.19707489e-05  2.50640000e-11 -3.19678473e-05  2.50640000e-11 -3.19676227e-05  2.50640000e-11 -3.19676201e-05 
 3.00640000e-11  1.80000000e+00  3.00640000e-11  0.00000000e+00  3.00640000e-11  9.66387173e-07  3.00640000e-11 -4.87298737e-02  3.00640000e-11  9.73142143e-05  3.00640000e-11 -2.17397927e-05  3.00640000e-11 -2.31740338e-05  3.00640000e-11 -2.31720309e-05  3.00640000e-11 -2.31720433e-05  3.00640000e-11 -2.31720497e-05 
 3.50640000e-11  1.80000000e+00  3.50640000e-11  0.00000000e+00  3.50640000e-11  1.84137669e-05  3.50640000e-11 -1.46058866e-02  3.50640000e-11  3.86455185e-04  3.50640000e-11 -1.40579713e-05  3.50640000e-11 -1.68149821e-05  3.50640000e-11 -1.68260332e-05  3.50640000e-11 -1.68261518e-05  3.50640000e-11 -1.68261521e-05 
 4.00640000e-11  1.80000000e+00  4.00640000e-11  0.00000000e+00  4.00640000e-11  2.41389374e-05  4.00640000e-11  6.94989111e-02  4.00640000e-11  8.98575089e-04  4.00640000e-11 -7.21744481e-06  4.00640000e-11 -1.21846269e-05  4.00640000e-11 -1.22049573e-05  4.00640000e-11 -1.22051139e-05  4.00640000e-11 -1.22051158e-05 
 4.50640000e-11  1.80000000e+00  4.50640000e-11  0.00000000e+00  4.50640000e-11  2.01805612e-05  4.50640000e-11  2.01835846e-01  4.50640000e-11  1.39880876e-03  4.50640000e-11 -4.11135539e-06  4.50640000e-11 -8.83160966e-06  4.50640000e-11 -8.82888050e-06  4.50640000e-11 -8.82864246e-06  4.50640000e-11 -8.82863755e-06 
 5.00640000e-11  1.80000000e+00  5.00640000e-11  0.00000000e+00  5.00640000e-11  4.02828122e-06  5.00640000e-11  3.66003925e-01  5.00640000e-11  1.69144016e-03  5.00640000e-11 -4.88604759e-06  5.00640000e-11 -6.40224544e-06  5.00640000e-11 -6.35886522e-06  5.00640000e-11 -6.35838471e-06  5.00640000e-11 -6.35838150e-06 
 5.50640000e-11  1.80000000e+00  5.50640000e-11  0.00000000e+00  5.50640000e-11 -1.38424788e-05  5.50640000e-11  5.46611068e-01  5.50640000e-11  1.87478176e-03  5.50640000e-11 -5.40831727e-06  5.50640000e-11 -4.58678503e-06  5.50640000e-11 -4.54981348e-06  5.50640000e-11 -4.54980401e-06  5.50640000e-11 -4.54980850e-06 
 6.00640000e-11  1.80000000e+00  6.00640000e-11  0.00000000e+00  6.00640000e-11 -2.08025506e-05  6.00640000e-11  7.33131317e-01  6.00640000e-11  1.94230266e-03  6.00640000e-11 -5.47587477e-06  6.00640000e-11 -3.24012577e-06  6.00640000e-11 -3.22492174e-06  6.00640000e-11 -3.22530630e-06  6.00640000e-11 -3.22531277e-06 
 6.50640000e-11  1.80000000e+00  6.50640000e-11  0.00000000e+00  6.50640000e-11 -1.72074228e-05  6.50640000e-11  9.30243747e-01  6.50640000e-11  1.28175650e-03  6.50640000e-11 -1.17080151e-05  6.50640000e-11 -2.31746927e-06  6.50640000e-11 -2.25525452e-06  6.50640000e-11 -2.25492712e-06  6.50640000e-11 -2.25492058e-06 
 7.00640000e-11  1.80000000e+00  7.00640000e-11  0.00000000e+00  7.00640000e-11 -1.08550237e-05  7.00640000e-11  1.14602433e+00  7.00640000e-11 -1.34931509e-03  7.00640000e-11 -2.96587908e-05  7.00640000e-11 -1.72788389e-06  7.00640000e-11 -1.54519801e-06  7.00640000e-11 -1.54394880e-06  7.00640000e-11 -1.54393695e-06 
 7.50640000e-11  1.80000000e+00  7.50640000e-11  0.00000000e+00  7.50640000e-11 -4.12892836e-06  7.50640000e-11  1.34813978e+00  7.50640000e-11 -6.85740704e-03  7.50640000e-11 -5.67045317e-05  7.50640000e-11 -1.29934187e-06  7.50640000e-11 -1.02381882e-06  7.50640000e-11 -1.02279283e-06  7.50640000e-11 -1.02279397e-06 
 8.00640000e-11  1.80000000e+00  8.00640000e-11  0.00000000e+00  8.00640000e-11 -1.20418828e-06  8.00640000e-11  1.49996819e+00  8.00640000e-11 -1.40419450e-02  8.00640000e-11 -7.09049995e-05  8.00640000e-11 -7.69697803e-07  8.00640000e-11 -6.39225739e-07  8.00640000e-11 -6.40834538e-07  8.00640000e-11 -6.40863339e-07 
 8.50640000e-11  1.80000000e+00  8.50640000e-11  0.00000000e+00  8.50640000e-11 -1.03109629e-06  8.50640000e-11  1.60018429e+00  8.50640000e-11 -2.20078142e-02  8.50640000e-11 -6.83228014e-05  8.50640000e-11 -2.29869805e-07  8.50640000e-11 -3.57314456e-07  8.50640000e-11 -3.60777870e-07  8.50640000e-11 -3.60804303e-07 
 9.00640000e-11  1.80000000e+00  9.00640000e-11  0.00000000e+00  9.00640000e-11  5.41613646e-07  9.00640000e-11  1.66437195e+00  9.00640000e-11 -3.20040883e-02  9.00640000e-11 -7.40803635e-05  9.00640000e-11 -7.05469249e-08  9.00640000e-11 -1.56017341e-07  9.00640000e-11 -1.56040066e-07  9.00640000e-11 -1.56002543e-07 
 9.50640000e-11  1.80000000e+00  9.50640000e-11  0.00000000e+00  9.50640000e-11  1.97825507e-06  9.50640000e-11  1.70518063e+00  9.50640000e-11 -4.20515854e-02  9.50640000e-11 -6.59558324e-05  9.50640000e-11  1.54366022e-07  9.50640000e-11 -1.09178796e-08  9.50640000e-11 -1.10860892e-08  9.50640000e-11 -1.10737833e-08 
 1.00064000e-10  1.80000000e+00  1.00064000e-10  0.00000000e+00  1.00064000e-10  2.32010746e-06  1.00064000e-10  1.73088472e+00  1.00064000e-10 -4.70302307e-02  1.00064000e-10 -4.24694634e-06  1.00064000e-10  7.92103849e-07  1.00064000e-10  1.03061336e-07  1.00064000e-10  9.82981712e-08  1.00064000e-10  9.82522302e-08 
 1.05064000e-10  1.80000000e+00  1.05064000e-10  0.00000000e+00  1.05064000e-10  2.11049604e-06  1.05064000e-10  1.74678198e+00  1.05064000e-10 -4.04228379e-02  1.05064000e-10  1.17994554e-04  1.05064000e-10  1.49724329e-06  1.05064000e-10  1.85011592e-07  1.05064000e-10  1.78847832e-07  1.05064000e-10  1.78828002e-07 
 1.10064000e-10  1.80000000e+00  1.10064000e-10  0.00000000e+00  1.10064000e-10  1.67474855e-06  1.10064000e-10  1.75551755e+00  1.10064000e-10 -5.81112051e-03  1.10064000e-10  3.93796223e-04  1.10064000e-10  2.91964284e-06  1.10064000e-10  2.51051792e-07  1.10064000e-10  2.38839422e-07  1.10064000e-10  2.38789381e-07 
 1.15064000e-10  1.80000000e+00  1.15064000e-10  0.00000000e+00  1.15064000e-10  1.28458611e-06  1.15064000e-10  1.75833619e+00  1.15064000e-10  7.56732411e-02  1.15064000e-10  8.70297737e-04  1.15064000e-10  4.91791893e-06  1.15064000e-10  3.02246547e-07  1.15064000e-10  2.84193599e-07  1.15064000e-10  2.84137775e-07 
 1.20064000e-10  1.80000000e+00  1.20064000e-10  0.00000000e+00  1.20064000e-10  1.15089606e-06  1.20064000e-10  1.76098058e+00  1.20064000e-10  2.04071388e-01  1.20064000e-10  1.34785532e-03  1.20064000e-10  4.72029328e-06  1.20064000e-10  3.12963761e-07  1.20064000e-10  3.16849472e-07  1.20064000e-10  3.17069066e-07 
 1.25064000e-10  1.80000000e+00  1.25064000e-10  0.00000000e+00  1.25064000e-10  9.37994050e-07  1.25064000e-10  1.76699641e+00  1.25064000e-10  3.64712362e-01  1.25064000e-10  1.65000969e-03  1.25064000e-10  2.12145198e-06  1.25064000e-10  3.07317148e-07  1.25064000e-10  3.41327702e-07  1.25064000e-10  3.41686181e-07 
 1.30064000e-10  1.80000000e+00  1.30064000e-10  0.00000000e+00  1.30064000e-10  6.49919251e-07  1.30064000e-10  1.77436469e+00  1.30064000e-10  5.42820393e-01  1.30064000e-10  1.84387311e-03  1.30064000e-10 -8.93446941e-09  1.30064000e-10  3.27509291e-07  1.30064000e-10  3.59490015e-07  1.30064000e-10  3.59500984e-07 
 1.35064000e-10  1.80000000e+00  1.35064000e-10  0.00000000e+00  1.35064000e-10  5.12526062e-07  1.35064000e-10  1.78112924e+00  1.35064000e-10  7.27812794e-01  1.35064000e-10  1.93179950e-03  1.35064000e-10 -1.50982494e-06  1.35064000e-10  3.55509670e-07  1.35064000e-10  3.73027451e-07  1.35064000e-10  3.72799033e-07 
 1.40064000e-10  1.80000000e+00  1.40064000e-10  0.00000000e+00  1.40064000e-10  5.46825245e-07  1.40064000e-10  1.78634260e+00  1.40064000e-10  9.23361139e-01  1.40064000e-10  1.31455609e-03  1.40064000e-10 -8.53817057e-06  1.40064000e-10  3.22979427e-07  1.40064000e-10  3.82098152e-07  1.40064000e-10  3.82388049e-07 
 1.45064000e-10  1.80000000e+00  1.45064000e-10  0.00000000e+00  1.45064000e-10  5.67322635e-07  1.45064000e-10  1.79013276e+00  1.45064000e-10  1.13838843e+00  1.45064000e-10 -1.21699167e-03  1.45064000e-10 -2.67362231e-05  1.45064000e-10  2.23920386e-07  1.45064000e-10  3.88536040e-07  1.45064000e-10  3.89571368e-07 
 1.50064000e-10  1.80000000e+00  1.50064000e-10  0.00000000e+00  1.50064000e-10  5.92177992e-07  1.50064000e-10  1.79299494e+00  1.50064000e-10  1.34160161e+00  1.50064000e-10 -6.63311483e-03  1.50064000e-10 -5.44200021e-05  1.50064000e-10  1.35781322e-07  1.50064000e-10  3.93791402e-07  1.50064000e-10  3.94741203e-07 
 1.55064000e-10  1.80000000e+00  1.55064000e-10  0.00000000e+00  1.55064000e-10  5.41262804e-07  1.55064000e-10  1.79516740e+00  1.55064000e-10  1.49534839e+00  1.55064000e-10 -1.37805513e-02  1.55064000e-10 -6.96725445e-05  1.55064000e-10  2.67919081e-07  1.55064000e-10  3.99998130e-07  1.55064000e-10  3.98656693e-07 
 1.60064000e-10  1.80000000e+00  1.60064000e-10  0.00000000e+00  1.60064000e-10  5.03659708e-07  1.60064000e-10  1.79626452e+00  1.60064000e-10  1.59710866e+00  1.60064000e-10 -2.17020799e-02  1.60064000e-10 -6.75878520e-05  1.60064000e-10  4.99254471e-07  1.60064000e-10  4.04302927e-07  1.60064000e-10  4.01420785e-07 
 1.65064000e-10  1.80000000e+00  1.65064000e-10  0.00000000e+00  1.65064000e-10  4.81590479e-07  1.65064000e-10  1.79680796e+00  1.65064000e-10  1.66238894e+00  1.65064000e-10 -3.16327461e-02  1.65064000e-10 -7.33495899e-05  1.65064000e-10  4.78015457e-07  1.65064000e-10  4.03831251e-07  1.65064000e-10  4.03491091e-07 
 1.70064000e-10  1.80000000e+00  1.70064000e-10  0.00000000e+00  1.70064000e-10  4.79460829e-07  1.70064000e-10  1.79709699e+00  1.70064000e-10  1.70388786e+00  1.70064000e-10 -4.17630684e-02  1.70064000e-10 -6.66427499e-05  1.70064000e-10  5.53186937e-07  1.70064000e-10  4.05204620e-07  1.70064000e-10  4.04980795e-07 
 1.75064000e-10  1.80000000e+00  1.75064000e-10  0.00000000e+00  1.75064000e-10  4.45336867e-07  1.75064000e-10  1.79737489e+00  1.75064000e-10  1.73007967e+00  1.75064000e-10 -4.69777737e-02  1.75064000e-10 -6.81459205e-06  1.75064000e-10  1.07151919e-06  1.75064000e-10  4.10846918e-07  1.75064000e-10  4.06193440e-07 
 1.80064000e-10  1.80000000e+00  1.80064000e-10  0.00000000e+00  1.80064000e-10  4.34981979e-07  1.80064000e-10  1.79760178e+00  1.80064000e-10  1.74627283e+00  1.80064000e-10 -4.09570299e-02  1.80064000e-10  1.12501677e-04  1.80064000e-10  1.69671651e-06  1.80064000e-10  4.13222404e-07  1.80064000e-10  4.06954939e-07 
 1.85064000e-10  1.80000000e+00  1.85064000e-10  0.00000000e+00  1.85064000e-10  4.20026197e-07  1.85064000e-10  1.79785065e+00  1.85064000e-10  1.75528247e+00  1.85064000e-10 -7.64229328e-03  1.85064000e-10  3.80824407e-04  1.85064000e-10  3.02819908e-06  1.85064000e-10  4.19558613e-07  1.85064000e-10  4.07617783e-07 
 1.90064000e-10  1.80000000e+00  1.90064000e-10  0.00000000e+00  1.90064000e-10  4.21011198e-07  1.90064000e-10  1.79803087e+00  1.90064000e-10  1.75823363e+00  1.90064000e-10  7.21612187e-02  1.90064000e-10  8.53106397e-04  1.90064000e-10  5.00303076e-06  1.90064000e-10  4.26314464e-07  1.90064000e-10  4.08038319e-07 
 1.95064000e-10  1.80000000e+00  1.95064000e-10  0.00000000e+00  1.95064000e-10  4.18152798e-07  1.95064000e-10  1.79826449e+00  1.95064000e-10  1.76081493e+00  1.95064000e-10  1.99204903e-01  1.95064000e-10  1.33459344e-03  1.95064000e-10  4.87384433e-06  1.95064000e-10  4.05290613e-07  1.95064000e-10  4.08125038e-07 
 2.00064000e-10  1.80000000e+00  2.00064000e-10  0.00000000e+00  2.00064000e-10  4.18500726e-07  2.00064000e-10  1.79846322e+00  2.00064000e-10  1.76672973e+00  2.00064000e-10  3.59023613e-01  2.00064000e-10  1.64242912e-03  2.00064000e-10  2.28417333e-06  2.00064000e-10  3.75138878e-07  2.00064000e-10  4.08201235e-07 
 2.05064000e-10  1.80000000e+00  2.05064000e-10  0.00000000e+00  2.05064000e-10  4.14631049e-07  2.05064000e-10  1.79864565e+00  2.05064000e-10  1.77411417e+00  2.05064000e-10  5.36757283e-01  2.05064000e-10  1.83827026e-03  2.05064000e-10  8.93493041e-08  2.05064000e-10  3.77300592e-07  2.05064000e-10  4.08730173e-07 
 2.10064000e-10  1.80000000e+00  2.10064000e-10  0.00000000e+00  2.10064000e-10  4.14385129e-07  2.10064000e-10  1.79873350e+00  2.10064000e-10  1.78090569e+00  2.10064000e-10  7.21579616e-01  2.10064000e-10  1.93491897e-03  2.10064000e-10 -1.38038336e-06  2.10064000e-10  3.91396995e-07  2.10064000e-10  4.09045823e-07 
 2.15064000e-10  1.80000000e+00  2.15064000e-10  0.00000000e+00  2.15064000e-10  4.17202120e-07  2.15064000e-10  1.79882043e+00  2.15064000e-10  1.78619289e+00  2.15064000e-10  9.16468206e-01  2.15064000e-10  1.35691812e-03  2.15064000e-10 -8.14154349e-06  2.15064000e-10  3.51171625e-07  2.15064000e-10  4.08698313e-07 
 2.20064000e-10  1.80000000e+00  2.20064000e-10  0.00000000e+00  2.20064000e-10  4.12182113e-07  2.20064000e-10  1.79885703e+00  2.20064000e-10  1.79000953e+00  2.20064000e-10  1.13118039e+00  2.20064000e-10 -1.08563693e-03  2.20064000e-10 -2.58537879e-05  2.20064000e-10  2.47482189e-07  2.20064000e-10  4.08039213e-07 
 2.25064000e-10  1.80000000e+00  2.25064000e-10  0.00000000e+00  2.25064000e-10  4.16362337e-07  2.25064000e-10  1.79892634e+00  2.25064000e-10  1.79290972e+00  2.25064000e-10  1.33558352e+00  2.25064000e-10 -6.41927398e-03  2.25064000e-10 -5.36117174e-05  2.25064000e-10  1.49488715e-07  2.25064000e-10  4.08125481e-07 
 2.30064000e-10  1.80000000e+00  2.30064000e-10  0.00000000e+00  2.30064000e-10  4.07451272e-07  2.30064000e-10  1.79895918e+00  2.30064000e-10  1.79510038e+00  2.30064000e-10  1.49113700e+00  2.30064000e-10 -1.35314087e-02  2.30064000e-10 -6.94817674e-05  2.30064000e-10  2.70999140e-07  2.30064000e-10  4.10275317e-07 
 2.35064000e-10  1.80000000e+00  2.35064000e-10  0.00000000e+00  2.35064000e-10  4.15053457e-07  2.35064000e-10  1.79901827e+00  2.35064000e-10  1.79624401e+00  2.35064000e-10  1.59438740e+00  2.35064000e-10 -2.14082938e-02  2.35064000e-10 -6.75629226e-05  2.35064000e-10  5.03037545e-07  2.35064000e-10  4.12000846e-07 
 2.40064000e-10  1.80000000e+00  2.40064000e-10  0.00000000e+00  2.40064000e-10  4.05332929e-07  2.40064000e-10  1.79904412e+00  2.40064000e-10  1.79678436e+00  2.40064000e-10  1.66065163e+00  2.40064000e-10 -3.12746181e-02  2.40064000e-10 -7.31210680e-05  2.40064000e-10  4.85416050e-07  2.40064000e-10  4.09533007e-07 
 2.45064000e-10  1.80000000e+00  2.45064000e-10  0.00000000e+00  2.45064000e-10  4.15797234e-07  2.45064000e-10  1.79910313e+00  2.45064000e-10  1.79709346e+00  2.45064000e-10  1.70278988e+00  2.45064000e-10 -4.14815709e-02  2.45064000e-10 -6.76599152e-05  2.45064000e-10  5.47302730e-07  2.45064000e-10  4.09305110e-07 
 2.50064000e-10  1.80000000e+00  2.50064000e-10  0.00000000e+00  2.50064000e-10  4.03706194e-07  2.50064000e-10  1.79912837e+00  2.50064000e-10  1.79735665e+00  2.50064000e-10  1.72938807e+00  2.50064000e-10 -4.69314833e-02  2.50064000e-10 -9.59242098e-06  2.50064000e-10  1.05525991e-06  2.50064000e-10  4.13774038e-07 
 2.55064000e-10  1.80000000e+00  2.55064000e-10  0.00000000e+00  2.55064000e-10  4.16272179e-07  2.55064000e-10  1.79918163e+00  2.55064000e-10  1.79759970e+00  2.55064000e-10  1.74585943e+00  2.55064000e-10 -4.14782416e-02  2.55064000e-10  1.06981173e-04  2.55064000e-10  1.67312756e-06  2.55064000e-10  4.15450141e-07 
 2.60064000e-10  1.80000000e+00  2.60064000e-10  0.00000000e+00  2.60064000e-10  4.02609526e-07  2.60064000e-10  1.79919980e+00  2.60064000e-10  1.79783432e+00  2.60064000e-10  1.75508914e+00  2.60064000e-10 -9.43254728e-03  2.60064000e-10  3.68032819e-04  2.60064000e-10  2.96474029e-06  2.60064000e-10  4.20844900e-07 
 2.65064000e-10  1.80000000e+00  2.65064000e-10  0.00000000e+00  2.65064000e-10  4.17127976e-07  2.65064000e-10  1.79924505e+00  2.65064000e-10  1.79803039e+00  2.65064000e-10  1.75818369e+00  2.65064000e-10  6.86965605e-02  2.65064000e-10  8.35901414e-04  2.65064000e-10  4.95647816e-06  2.65064000e-10  4.27696608e-07 
 2.70064000e-10  1.80000000e+00  2.70064000e-10  0.00000000e+00  2.70064000e-10  4.01623371e-07  2.70064000e-10  1.79925762e+00  2.70064000e-10  1.79824822e+00  2.70064000e-10  1.76067136e+00  2.70064000e-10  1.94374164e-01  2.70064000e-10  1.32111544e-03  2.70064000e-10  4.92543122e-06  2.70064000e-10  4.07242185e-07 
 2.75064000e-10  1.80000000e+00  2.75064000e-10  0.00000000e+00  2.75064000e-10  4.17856771e-07  2.75064000e-10  1.79929765e+00  2.75064000e-10  1.79846288e+00  2.75064000e-10  1.76649703e+00  2.75064000e-10  3.53362197e-01  2.75064000e-10  1.63473534e-03  2.75064000e-10  2.37700494e-06  2.75064000e-10  3.76422339e-07 
 2.80064000e-10  1.80000000e+00  2.80064000e-10  0.00000000e+00  2.80064000e-10  4.00570356e-07  2.80064000e-10  1.79930573e+00  2.80064000e-10  1.79863291e+00  2.80064000e-10  1.77386828e+00  2.80064000e-10  5.30710374e-01  2.80064000e-10  1.83260700e-03  2.80064000e-10  1.38779172e-07  2.80064000e-10  3.77287311e-07 
 2.85064000e-10  1.80000000e+00  2.85064000e-10  0.00000000e+00  2.85064000e-10  4.18579018e-07  2.85064000e-10  1.79934113e+00  2.85064000e-10  1.79873693e+00  2.85064000e-10  1.78070424e+00  2.85064000e-10  7.15367606e-01  2.85064000e-10  1.93729058e-03  2.85064000e-10 -1.29487600e-06  2.85064000e-10  3.91804581e-07 
 2.90064000e-10  1.80000000e+00  2.90064000e-10  0.00000000e+00  2.90064000e-10  3.99713068e-07  2.90064000e-10  1.79934677e+00  2.90064000e-10  1.79881053e+00  2.90064000e-10  1.78604108e+00  2.90064000e-10  9.09621726e-01  2.90064000e-10  1.39724952e-03  2.90064000e-10 -7.77124890e-06  2.90064000e-10  3.53877043e-07 
 2.95064000e-10  1.80000000e+00  2.95064000e-10  0.00000000e+00  2.95064000e-10  4.19287461e-07  2.95064000e-10  1.79937981e+00  2.95064000e-10  1.79886155e+00  2.95064000e-10  1.78990391e+00  2.95064000e-10  1.12397612e+00  2.95064000e-10 -9.58132775e-04  2.95064000e-10 -2.50195767e-05  2.95064000e-10  2.52174513e-07 
 3.00000000e-10  1.80000000e+00  3.00000000e-10  0.00000000e+00  3.00000000e-10  3.98879878e-07  3.00000000e-10  1.79938381e+00  3.00000000e-10  1.79891628e+00  3.00000000e-10  1.79278621e+00  3.00000000e-10  1.32724897e+00  3.00000000e-10 -6.13435804e-03  3.00000000e-10 -5.25776731e-05  3.00000000e-10  1.48809733e-07 
 3.00200000e-10  1.80000000e+00  3.00200000e-10  1.80000000e-01  3.00200000e-10  1.46842187e-04  3.00200000e-10  1.80312739e+00  3.00200000e-10  1.80264251e+00  3.00200000e-10  1.79622398e+00  3.00200000e-10  1.33711776e+00  3.00200000e-10 -5.03060434e-03  3.00200000e-10  1.18060217e-03  3.00200000e-10  1.23420772e-03 
 3.00600000e-10  1.80000000e+00  3.00600000e-10  5.40000000e-01  3.00600000e-10  5.69441810e-04  3.00600000e-10  1.80984755e+00  3.00600000e-10  1.80947327e+00  3.00600000e-10  1.80255912e+00  3.00600000e-10  1.35580263e+00  3.00600000e-10 -3.35267023e-03  3.00600000e-10  3.21277042e-03  3.00600000e-10  3.26759542e-03 
